早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	64.51077943615257
0	99999999999999999	0	99999999999999999	63.888888888888886
0	99999999999999999	0	99999999999999999	67.8734756097561
0	99999999999999999	0	99999999999999999	63.26699834162521
0	99999999999999999	0	99999999999999999	66.77685950413223
1	424	1	440	65.74803149606299
0	99999999999999999	0	99999999999999999	67.25521669341894
0	99999999999999999	0	99999999999999999	69.76072607260726
0	99999999999999999	0	99999999999999999	69.23701298701297
0	99999999999999999	0	99999999999999999	69.48590381426202
0	99999999999999999	0	99999999999999999	68.29769736842105
0	99999999999999999	0	99999999999999999	68.12913907284769
0	99999999999999999	0	99999999999999999	69.95934959349593
