早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	63.572607260726066
0	99999999999999999	0	99999999999999999	67.56978653530378
0	99999999999999999	0	99999999999999999	63.2669983416252
0	99999999999999999	0	99999999999999999	65.42904290429044
0	99999999999999999	0	99999999999999999	68.01948051948052
0	99999999999999999	0	99999999999999999	69.74723538704582
1	138	1	142	69.26829268292683
0	99999999999999999	0	99999999999999999	69.53125
0	99999999999999999	0	99999999999999999	69.81658692185009
0	99999999999999999	0	99999999999999999	69.34959349593495
0	99999999999999999	0	99999999999999999	69.30327868852459
0	99999999999999999	0	99999999999999999	66.66666666666667
0	99999999999999999	0	99999999999999999	66.55683690280065
0	99999999999999999	0	99999999999999999	68.91447368421052
0	99999999999999999	0	99999999999999999	68.86401326699834
