早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	390	86.1778846153846
0	99999999999999999	1	422	88.80681818181819
0	99999999999999999	0	99999999999999999	86.93359375
0	99999999999999999	0	99999999999999999	85.63829787234042
1	309	1	322	87.42711370262391
0	99999999999999999	1	177	89.19597989949749
0	99999999999999999	0	99999999999999999	80.88709677419355
0	99999999999999999	0	99999999999999999	84.30511182108626
1	464	1	541	89.97787610619467
0	99999999999999999	0	99999999999999999	85.52442528735632
1	429	1	600	88.2466281310212
0	99999999999999999	0	99999999999999999	87.38170347003154
1	239	1	276	82.6153846153846
0	99999999999999999	0	99999999999999999	83.046875
0	99999999999999999	1	360	85.16435986159169
0	99999999999999999	0	99999999999999999	84.43471337579618
0	99999999999999999	0	99999999999999999	82.79569892473118
1	144	1	148	89.79885057471265
1	129	1	138	88.4090909090909
0	99999999999999999	1	184	89.0
0	99999999999999999	0	99999999999999999	81.24031007751937
0	99999999999999999	0	99999999999999999	83.85080645161291
0	99999999999999999	0	99999999999999999	87.46268656716418
0	99999999999999999	1	243	84.25767918088738
1	351	1	365	85.74355971896955
1	488	1	492	83.84912959381045
0	99999999999999999	0	99999999999999999	89.35389133627021
0	99999999999999999	1	242	84.82142857142857
1	234	1	360	82.94314381270904
1	419	1	433	81.68478260869566
0	99999999999999999	1	360	89.19172932330827
0	99999999999999999	1	540	87.68459915611814
0	99999999999999999	1	124	89.13793103448278
0	99999999999999999	0	99999999999999999	84.05944625407166
0	99999999999999999	1	360	84.64912280701755
0	99999999999999999	0	99999999999999999	89.94610281923715
0	99999999999999999	1	132	88.52848101265823
1	398	1	402	89.65425531914894
0	99999999999999999	0	99999999999999999	86.47151898734178
0	99999999999999999	1	600	85.29999999999998
0	99999999999999999	0	99999999999999999	81.82739059967587
1	408	1	540	82.69961977186313
1	526	1	581	86.86161449752883
1	122	1	126	88.61301369863014
1	226	1	249	83.26612903225805
1	420	0	99999999999999999	87.42836676217766
1	264	1	268	84.64285714285712
1	174	1	211	88.0901287553648
1	235	1	362	89.00240384615385
0	99999999999999999	0	99999999999999999	81.70144462279293
0	99999999999999999	0	99999999999999999	81.7394578313253
1	504	0	99999999999999999	86.55797101449275
1	226	1	360	87.2588424437299
0	99999999999999999	1	360	87.172131147541
1	254	1	349	87.79840848806364
0	99999999999999999	0	99999999999999999	88.2278020378457
0	99999999999999999	1	480	88.96310432569975
1	195	1	218	89.92768595041323
0	99999999999999999	1	480	81.85897435897436
1	237	1	255	83.03872053872054
0	99999999999999999	1	360	81.41025641025641
1	180	1	184	88.62028301886792
1	404	1	600	86.79417122040073
0	99999999999999999	1	133	88.91509433962266
0	99999999999999999	0	99999999999999999	81.74959216965743
0	99999999999999999	1	600	84.82309124767227
0	99999999999999999	1	242	88.75
1	310	1	408	89.99419953596288
1	243	1	271	89.6186440677966
1	111	1	124	80.8383233532934
0	99999999999999999	1	480	87.20167064439141
0	99999999999999999	1	363	82.61764705882352
1	340	1	344	87.46958637469587
0	99999999999999999	1	360	84.3521897810219
1	589	1	612	82.05078125
0	99999999999999999	1	334	83.56353591160222
1	193	1	209	87.98283261802575
0	99999999999999999	1	124	87.83333333333334
1	274	1	278	88.19901315789474
0	99999999999999999	0	99999999999999999	80.20015698587129
0	99999999999999999	0	99999999999999999	82.84574468085107
0	99999999999999999	0	99999999999999999	84.64506172839506
1	262	1	266	89.44636678200693
0	99999999999999999	1	360	88.95985401459853
1	371	1	375	89.32714617169374
0	99999999999999999	1	543	88.42436974789916
0	99999999999999999	0	99999999999999999	83.10032894736842
0	99999999999999999	0	99999999999999999	83.30645161290323
1	306	1	310	88.35311572700296
0	99999999999999999	0	99999999999999999	85.27908805031447
0	99999999999999999	0	99999999999999999	84.40702781844803
0	99999999999999999	1	360	89.53068592057762
0	99999999999999999	1	360	87.22527472527473
0	99999999999999999	1	480	84.21391752577321
0	99999999999999999	0	99999999999999999	86.33064516129033
1	369	1	373	89.51511335012593
1	193	1	197	87.10762331838565
0	99999999999999999	0	99999999999999999	82.7961019490255
0	99999999999999999	0	99999999999999999	80.93122102009274
0	99999999999999999	1	480	86.91709844559584
0	99999999999999999	1	130	83.41346153846155
1	140	1	186	89.4675925925926
1	366	1	384	86.47025171624713
1	210	1	223	86.98694029850745
0	99999999999999999	0	99999999999999999	89.60629921259843
0	99999999999999999	0	99999999999999999	82.6923076923077
0	99999999999999999	1	482	87.82630522088354
1	250	1	360	85.4361370716511
0	99999999999999999	0	99999999999999999	85.64393939393939
