早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	85.62596599690879
0	99999999999999999	1	540	83.14977973568281
0	99999999999999999	1	484	89.55479452054793
0	99999999999999999	0	99999999999999999	82.71317829457365
0	99999999999999999	1	480	83.98910411622276
0	99999999999999999	1	270	88.52739726027399
1	213	1	240	89.76415094339625
1	141	1	145	89.59580838323353
0	99999999999999999	0	99999999999999999	84.51612903225805
1	560	0	99999999999999999	83.40450310559007
0	99999999999999999	1	420	84.54610951008645
1	644	1	648	89.4746646795827
1	173	1	186	83.11915887850468
1	196	1	200	86.00663716814161
0	99999999999999999	0	99999999999999999	80.5119581464873
0	99999999999999999	0	99999999999999999	83.57963875205255
0	99999999999999999	1	123	85.03401360544218
0	99999999999999999	0	99999999999999999	84.79729729729729
0	99999999999999999	0	99999999999999999	87.0109546165884
0	99999999999999999	1	197	86.38392857142857
1	183	1	196	83.60849056603774
0	99999999999999999	1	480	86.51832460732984
0	99999999999999999	1	244	86.2934362934363
0	99999999999999999	1	360	84.32343234323432
0	99999999999999999	1	660	84.24003322259136
0	99999999999999999	0	99999999999999999	81.83744221879816
0	99999999999999999	0	99999999999999999	87.4609375
1	211	1	225	89.32806324110673
0	99999999999999999	0	99999999999999999	81.77830940988837
0	99999999999999999	1	420	86.4817415730337
0	99999999999999999	0	99999999999999999	80.67260940032415
0	99999999999999999	1	420	86.82835820895522
1	208	1	212	87.18487394957982
0	99999999999999999	0	99999999999999999	86.10223642172524
0	99999999999999999	0	99999999999999999	84.25850891410047
1	169	1	173	86.62060301507537
0	99999999999999999	1	600	84.14215686274511
0	99999999999999999	0	99999999999999999	82.80534351145039
0	99999999999999999	1	173	86.92893401015228
0	99999999999999999	0	99999999999999999	82.52688172043011
0	99999999999999999	0	99999999999999999	89.46314102564102
0	99999999999999999	1	600	87.63686131386862
1	412	1	660	88.01824212271973
0	99999999999999999	1	360	82.37847222222223
1	580	0	99999999999999999	85.47131147540983
0	99999999999999999	1	568	85.39540816326532
0	99999999999999999	1	360	84.66726618705036
0	99999999999999999	0	99999999999999999	80.2839116719243
0	99999999999999999	0	99999999999999999	81.24006359300478
0	99999999999999999	0	99999999999999999	86.32260596546311
0	99999999999999999	0	99999999999999999	89.53915171288745
0	99999999999999999	0	99999999999999999	83.48920863309354
0	99999999999999999	1	360	85.21929824561403
0	99999999999999999	1	484	86.76614481409001
0	99999999999999999	0	99999999999999999	80.76606260296539
0	99999999999999999	0	99999999999999999	80.187595712098
1	233	1	237	86.92748091603053
0	99999999999999999	1	420	84.80243161094225
1	253	1	257	84.8404255319149
0	99999999999999999	1	205	89.66450216450215
1	292	1	420	89.15289256198346
0	99999999999999999	0	99999999999999999	81.31147540983608
0	99999999999999999	0	99999999999999999	82.64
0	99999999999999999	0	99999999999999999	85.703125
0	99999999999999999	0	99999999999999999	81.32936507936509
0	99999999999999999	0	99999999999999999	81.91153238546603
0	99999999999999999	0	99999999999999999	84.68229954614222
1	193	1	197	88.55555555555557
0	99999999999999999	1	360	89.0625
0	99999999999999999	1	600	84.2296511627907
1	275	1	420	84.49453551912569
0	99999999999999999	1	360	89.65371621621622
0	99999999999999999	1	578	88.5519801980198
1	173	1	186	83.54700854700855
0	99999999999999999	1	360	88.40648854961833
0	99999999999999999	1	314	89.20623145400594
0	99999999999999999	1	145	82.36994219653178
1	452	1	611	88.75984251968504
0	99999999999999999	1	480	83.81782945736434
1	253	1	257	89.83274647887325
0	99999999999999999	1	360	84.68045112781955
0	99999999999999999	0	99999999999999999	83.64909390444811
0	99999999999999999	0	99999999999999999	86.58203125
0	99999999999999999	0	99999999999999999	87.57418397626112
0	99999999999999999	1	127	82.23684210526315
0	99999999999999999	1	360	89.5618556701031
0	99999999999999999	1	420	82.84534534534535
1	564	0	99999999999999999	88.27741407528642
0	99999999999999999	1	543	87.10176991150443
1	223	1	360	87.22324723247232
0	99999999999999999	1	303	88.97280966767372
0	99999999999999999	0	99999999999999999	83.4920634920635
0	99999999999999999	1	305	81.08006042296071
1	356	1	480	87.88461538461539
0	99999999999999999	0	99999999999999999	84.92706645056727
0	99999999999999999	1	360	83.28220858895705
1	158	1	162	85.25132275132275
1	124	1	128	86.25
0	99999999999999999	1	600	81.35245901639345
0	99999999999999999	0	99999999999999999	84.8854961832061
0	99999999999999999	1	608	88.59126984126985
0	99999999999999999	1	124	89.12671232876711
0	99999999999999999	1	420	87.42424242424242
1	442	0	99999999999999999	83.55365474339035
1	132	1	136	86.96319018404908
0	99999999999999999	0	99999999999999999	80.23731587561375
1	660	1	664	87.86231884057969
1	616	0	99999999999999999	89.19885550786839
1	512	0	99999999999999999	89.19628432956381
0	99999999999999999	1	420	89.97713414634146
1	269	1	296	86.13445378151262
0	99999999999999999	0	99999999999999999	81.08320251177393
0	99999999999999999	0	99999999999999999	81.24042879019908
0	99999999999999999	1	420	89.91116751269034
1	165	1	169	80.46536796536796
0	99999999999999999	0	99999999999999999	83.80769230769232
0	99999999999999999	0	99999999999999999	84.39542483660131
1	399	0	99999999999999999	89.44444444444444
0	99999999999999999	1	360	89.59537572254337
0	99999999999999999	0	99999999999999999	84.33519108280254
0	99999999999999999	0	99999999999999999	80.21669341894061
1	190	1	194	88.08139534883719
0	99999999999999999	1	260	89.56866197183098
0	99999999999999999	1	543	80.96153846153847
0	99999999999999999	1	360	83.05647840531562
0	99999999999999999	1	360	82.02830188679246
0	99999999999999999	1	480	86.41857506361323
0	99999999999999999	0	99999999999999999	87.03252032520325
1	189	1	209	89.19213973799128
0	99999999999999999	1	124	87.91666666666667
1	176	1	180	88.74378109452736
0	99999999999999999	0	99999999999999999	80.5872756933116
0	99999999999999999	1	600	86.17075664621677
0	99999999999999999	1	502	88.57003891050583
0	99999999999999999	1	420	89.52205882352942
0	99999999999999999	1	360	84.93031358885018
0	99999999999999999	1	360	89.33946488294315
0	99999999999999999	0	99999999999999999	84.48208722741434
0	99999999999999999	1	480	84.22619047619048
0	99999999999999999	0	99999999999999999	84.75609756097562
1	179	1	183	83.80952380952381
0	99999999999999999	0	99999999999999999	81.75675675675676
1	210	1	214	86.12869198312237
0	99999999999999999	1	420	83.95669291338584
0	99999999999999999	0	99999999999999999	83.50474683544303
1	193	0	99999999999999999	88.86178861788619
0	99999999999999999	1	360	89.06826568265683
0	99999999999999999	0	99999999999999999	82.83155487804879
0	99999999999999999	1	360	83.66724738675958
1	168	1	172	89.09438775510205
0	99999999999999999	0	99999999999999999	80.02411575562701
1	177	1	191	89.32783018867924
0	99999999999999999	0	99999999999999999	80.35123966942149
0	99999999999999999	0	99999999999999999	87.03252032520324
0	99999999999999999	0	99999999999999999	85.71685878962536
1	191	1	195	83.80044843049328
0	99999999999999999	1	600	87.90160642570281
0	99999999999999999	0	99999999999999999	85.4740680713128
1	392	1	540	89.1032608695652
1	174	1	189	87.66519823788546
1	215	1	219	81.85763888888889
0	99999999999999999	0	99999999999999999	81.38385502471169
0	99999999999999999	0	99999999999999999	84.65491923641704
1	496	1	660	89.03399668325042
0	99999999999999999	1	360	85.53412462908011
0	99999999999999999	1	217	87.80737704918032
0	99999999999999999	1	493	89.46220930232558
0	99999999999999999	0	99999999999999999	83.887171561051
1	448	0	99999999999999999	85.64748201438849
1	211	0	99999999999999999	89.02905198776759
0	99999999999999999	1	189	87.98780487804876
1	175	1	202	89.47368421052633
1	239	1	242	83.22580645161291
1	142	1	146	88.59011627906976
0	99999999999999999	0	99999999999999999	87.83464566929135
0	99999999999999999	0	99999999999999999	89.50594353640416
1	259	1	263	89.36631944444446
1	216	0	99999999999999999	80.04065040650406
0	99999999999999999	1	566	88.76262626262626
0	99999999999999999	1	420	89.48300283286119
0	99999999999999999	1	360	89.94932432432434
0	99999999999999999	1	146	84.86842105263159
0	99999999999999999	0	99999999999999999	81.85007385524372
0	99999999999999999	1	564	87.11734693877553
0	99999999999999999	0	99999999999999999	83.44081942336874
0	99999999999999999	1	362	89.84168865435356
0	99999999999999999	0	99999999999999999	88.96604938271605
0	99999999999999999	0	99999999999999999	85.0
1	255	0	99999999999999999	84.35069984447901
0	99999999999999999	1	420	87.25961538461539
0	99999999999999999	0	99999999999999999	85.36209553158706
0	99999999999999999	1	360	88.54961832061069
0	99999999999999999	1	124	87.41666666666667
0	99999999999999999	0	99999999999999999	80.13392857142857
1	545	0	99999999999999999	87.61811023622047
1	640	0	99999999999999999	87.95201668984701
1	270	1	295	81.57703488372094
0	99999999999999999	0	99999999999999999	80.4975922953451
0	99999999999999999	0	99999999999999999	84.76989079563181
0	99999999999999999	1	480	82.61002444987774
0	99999999999999999	1	420	88.27881619937695
0	99999999999999999	0	99999999999999999	86.06299212598425
0	99999999999999999	0	99999999999999999	88.1475667189953
0	99999999999999999	1	420	88.81381381381381
0	99999999999999999	0	99999999999999999	87.8949447077409
0	99999999999999999	0	99999999999999999	85.92975206611571
0	99999999999999999	1	191	85.25943396226415
0	99999999999999999	1	245	86.90036900369005
0	99999999999999999	1	360	88.6029411764706
0	99999999999999999	0	99999999999999999	81.2890625
0	99999999999999999	0	99999999999999999	81.12745098039215
0	99999999999999999	1	360	84.48741007194243
0	99999999999999999	1	139	85.94720496894409
0	99999999999999999	1	212	85.08583690987125
0	99999999999999999	0	99999999999999999	82.14831804281346
0	99999999999999999	1	660	85.61965811965813
0	99999999999999999	1	368	85.97715736040608
1	237	1	360	84.23295454545455
1	235	1	360	82.19696969696969
0	99999999999999999	1	135	88.73456790123457
0	99999999999999999	1	540	88.08075221238937
1	236	1	360	87.73234200743492
0	99999999999999999	1	240	87.96992481203007
0	99999999999999999	1	287	87.25806451612902
1	190	1	216	89.24788135593221
0	99999999999999999	0	99999999999999999	80.63322368421052
1	447	0	99999999999999999	88.07631160572336
0	99999999999999999	0	99999999999999999	88.57886904761905
0	99999999999999999	1	600	81.29595588235294
1	292	1	420	86.80340557275542
1	107	1	224	84.96503496503496
0	99999999999999999	0	99999999999999999	81.55705229793978
1	582	0	99999999999999999	89.05775075987842
1	440	1	444	89.15245202558634
0	99999999999999999	1	141	89.46969696969697
0	99999999999999999	0	99999999999999999	84.15880503144655
0	99999999999999999	1	420	85.27861445783131
1	584	1	629	85.95703125
1	186	1	190	88.34541062801932
1	169	1	193	87.8440366972477
1	546	0	99999999999999999	83.87161084529505
0	99999999999999999	1	360	88.58490566037737
0	99999999999999999	1	360	86.9485294117647
1	623	0	99999999999999999	82.05673758865248
0	99999999999999999	1	370	87.81806615776081
0	99999999999999999	1	540	80.41401273885351
0	99999999999999999	0	99999999999999999	80.47001620745543
0	99999999999999999	1	420	85.6878698224852
0	99999999999999999	0	99999999999999999	87.78135048231512
1	419	1	540	82.57743362831859
0	99999999999999999	1	420	84.40934065934066
0	99999999999999999	1	360	89.3060836501901
0	99999999999999999	1	484	80.84479371316306
0	99999999999999999	0	99999999999999999	81.86274509803923
0	99999999999999999	0	99999999999999999	82.61943986820428
1	234	1	360	80.96217105263158
0	99999999999999999	1	360	89.36507936507937
0	99999999999999999	0	99999999999999999	85.58845577211395
0	99999999999999999	0	99999999999999999	86.7822966507177
1	658	1	662	88.97594752186588
0	99999999999999999	1	600	89.28571428571428
0	99999999999999999	1	124	87.24489795918367
