早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	83.04294975688816
0	99999999999999999	0	99999999999999999	88.11538461538461
1	260	1	264	87.75862068965516
1	435	1	439	87.12039045553145
0	99999999999999999	1	360	88.56292517006804
1	402	1	406	83.31545064377681
0	99999999999999999	1	192	88.49299065420561
1	530	0	99999999999999999	87.25247524752474
0	99999999999999999	0	99999999999999999	84.65266558966076
0	99999999999999999	0	99999999999999999	81.93403298350825
1	484	1	488	80.69887429643528
1	146	1	162	85.68075117370893
0	99999999999999999	1	600	83.82782101167315
0	99999999999999999	0	99999999999999999	86.15785256410257
1	371	1	394	86.90191387559808
1	302	1	306	87.65290519877676
1	367	1	371	87.09770114942529
0	99999999999999999	0	99999999999999999	80.43400286944045
1	372	1	376	88.24228028503562
0	99999999999999999	1	360	84.95222929936307
1	536	1	687	89.76638772663877
1	324	1	328	88.21022727272727
1	402	1	596	87.13884430176566
1	202	1	206	89.86051502145922
0	99999999999999999	1	351	89.19999999999999
0	99999999999999999	0	99999999999999999	84.88549618320612
1	418	0	99999999999999999	88.1452802359882
0	99999999999999999	0	99999999999999999	88.22852760736197
1	240	1	254	84.31603773584906
1	601	1	605	89.68253968253967
0	99999999999999999	1	137	87.89556962025317
1	170	1	185	85.48553719008265
0	99999999999999999	1	600	81.86180422264874
0	99999999999999999	0	99999999999999999	80.52232854864434
1	407	1	501	89.71428571428572
1	186	1	202	87.3878923766816
1	244	1	248	83.48880597014926
0	99999999999999999	0	99999999999999999	80.21864686468646
0	99999999999999999	0	99999999999999999	82.00447093889719
0	99999999999999999	1	360	86.26760563380282
0	99999999999999999	1	360	84.89776951672863
1	353	1	464	84.52157598499062
1	480	1	484	83.42967244701349
0	99999999999999999	0	99999999999999999	83.50977198697069
1	488	1	492	87.548828125
1	180	1	194	83.56164383561642
0	99999999999999999	1	433	87.87960954446854
1	523	0	99999999999999999	82.92815674891146
1	369	1	420	87.87974683544303
0	99999999999999999	1	151	88.92857142857143
1	238	1	250	85.98901098901098
1	255	1	360	86.23466257668711
0	99999999999999999	0	99999999999999999	80.1482701812191
0	99999999999999999	0	99999999999999999	80.9349593495935
0	99999999999999999	1	360	85.01712328767124
0	99999999999999999	0	99999999999999999	80.37459283387622
0	99999999999999999	0	99999999999999999	82.90113452188007
1	429	1	433	87.12039045553146
0	99999999999999999	1	483	86.27744510978044
0	99999999999999999	1	245	81.42006802721087
1	404	1	420	89.63888888888889
0	99999999999999999	0	99999999999999999	81.8541996830428
0	99999999999999999	0	99999999999999999	82.60030864197533
0	99999999999999999	1	360	82.88135593220339
0	99999999999999999	1	360	88.7589928057554
0	99999999999999999	0	99999999999999999	80.67993366500829
0	99999999999999999	0	99999999999999999	88.94389438943894
0	99999999999999999	1	302	89.92424242424242
0	99999999999999999	1	302	82.45257452574526
0	99999999999999999	0	99999999999999999	82.24962630792228
1	370	1	374	83.59018264840182
1	188	1	192	88.42592592592592
1	539	1	544	86.37589928057554
1	573	0	99999999999999999	89.90455212922173
1	133	0	99999999999999999	83.74624624624624
0	99999999999999999	0	99999999999999999	85.23076923076923
0	99999999999999999	1	360	81.57051282051282
0	99999999999999999	1	202	84.2511013215859
0	99999999999999999	0	99999999999999999	88.40434083601286
