早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	660	85.15114379084967
0	99999999999999999	0	99999999999999999	82.001647446458
0	99999999999999999	0	99999999999999999	80.8739837398374
0	99999999999999999	0	99999999999999999	81.93146417445483
1	336	1	340	87.60190217391305
0	99999999999999999	0	99999999999999999	88.25396825396827
0	99999999999999999	0	99999999999999999	81.2890625
0	99999999999999999	0	99999999999999999	88.75
0	99999999999999999	1	267	83.52076124567473
1	200	1	204	87.13692946058092
1	610	1	614	81.30952380952381
0	99999999999999999	1	600	82.0673076923077
1	301	1	305	88.70481927710841
1	312	1	316	84.97956403269754
1	233	1	360	84.65099715099714
0	99999999999999999	0	99999999999999999	83.18181818181817
0	99999999999999999	0	99999999999999999	86.80249632892806
1	285	1	360	87.06761006289308
1	583	1	587	85.43291731669267
1	211	1	225	84.32539682539682
0	99999999999999999	1	204	86.41304347826089
0	99999999999999999	1	547	82.09578207381372
1	602	1	606	86.94620253164557
0	99999999999999999	1	360	88.26164874551972
0	99999999999999999	1	211	89.20212765957446
0	99999999999999999	1	194	80.95703125
0	99999999999999999	1	193	86.87214611872147
1	590	1	613	86.67736757624397
0	99999999999999999	1	480	82.96539379474939
0	99999999999999999	0	99999999999999999	89.85339506172839
0	99999999999999999	1	360	85.16233766233765
0	99999999999999999	0	99999999999999999	84.16058394160584
0	99999999999999999	0	99999999999999999	88.41107871720118
0	99999999999999999	1	128	87.5
1	222	1	226	89.46850393700788
0	99999999999999999	0	99999999999999999	82.93943870014772
0	99999999999999999	0	99999999999999999	86.74603174603175
0	99999999999999999	1	360	82.02614379084969
0	99999999999999999	0	99999999999999999	81.71439628482972
0	99999999999999999	0	99999999999999999	84.11458333333334
1	249	1	360	86.88322368421052
1	191	1	195	87.10762331838563
1	423	1	433	85.77935222672065
0	99999999999999999	1	241	82.81772575250837
0	99999999999999999	0	99999999999999999	87.5988924050633
0	99999999999999999	0	99999999999999999	82.98449612403101
0	99999999999999999	1	144	88.69760479041916
0	99999999999999999	1	259	85.48387096774194
1	248	1	252	88.99828767123287
0	99999999999999999	0	99999999999999999	81.67189952904239
0	99999999999999999	0	99999999999999999	85.65505804311775
0	99999999999999999	1	149	82.62032085561495
0	99999999999999999	1	145	80.65159574468085
0	99999999999999999	1	214	87.91322314049586
1	355	1	368	86.36098130841121
0	99999999999999999	0	99999999999999999	81.25000000000001
1	459	1	463	86.76171079429734
1	605	1	609	86.6283676703645
0	99999999999999999	1	433	80.02604166666667
