2	0	99999999999999999	1	480	95.3125
2	0	99999999999999999	1	480	95.3125
2	0	99999999999999999	1	480	95.3125
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
2	0	99999999999999999	1	304	93.32344213649851
