2	0	99999999999999999	1	480	96.73366834170855
2	0	99999999999999999	1	480	96.73366834170855
2	0	99999999999999999	1	480	96.73366834170855
2	1	433	1	660	97.34042553191489
2	1	433	1	660	97.34042553191489
2	1	433	1	660	97.34042553191489
2	1	433	1	660	97.34042553191489
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
2	1	433	0	99999999999999999	95.84
