12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
12	0	99999999999999999	0	99999999999999999	18.96075179657269
