11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
11	0	99999999999999999	0	99999999999999999	20.684456505352024
