早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	71.29478827361564
0	99999999999999999	0	99999999999999999	78.52459016393443
0	99999999999999999	0	99999999999999999	71.55172413793103
0	99999999999999999	0	99999999999999999	77.52854812398043
0	99999999999999999	0	99999999999999999	72.75326797385621
0	99999999999999999	1	360	74.95928338762215
1	551	0	99999999999999999	75.01905487804878
0	99999999999999999	1	360	71.94656488549619
0	99999999999999999	0	99999999999999999	70.93206951026856
0	99999999999999999	0	99999999999999999	77.96474358974358
0	99999999999999999	0	99999999999999999	79.49346405228759
0	99999999999999999	0	99999999999999999	75.94108019639935
0	99999999999999999	0	99999999999999999	73.35255354200989
0	99999999999999999	1	360	77.77777777777777
0	99999999999999999	0	99999999999999999	73.20031298904539
0	99999999999999999	0	99999999999999999	74.96056782334385
0	99999999999999999	0	99999999999999999	74.35800604229607
0	99999999999999999	0	99999999999999999	77.54934210526315
1	131	1	135	71.44607843137256
0	99999999999999999	0	99999999999999999	73.80663430420712
0	99999999999999999	0	99999999999999999	74.96025437201908
0	99999999999999999	0	99999999999999999	77.346214511041
0	99999999999999999	0	99999999999999999	77.25806451612902
0	99999999999999999	0	99999999999999999	77.90983606557377
0	99999999999999999	1	142	72.63033175355451
0	99999999999999999	0	99999999999999999	71.49513776337116
0	99999999999999999	0	99999999999999999	73.12977099236642
0	99999999999999999	0	99999999999999999	76.13458528951487
0	99999999999999999	1	122	74.3455497382199
0	99999999999999999	0	99999999999999999	76.19047619047619
0	99999999999999999	0	99999999999999999	79.5621931260229
0	99999999999999999	0	99999999999999999	77.57048092868988
0	99999999999999999	0	99999999999999999	77.23214285714286
0	99999999999999999	0	99999999999999999	78.19237147595358
0	99999999999999999	0	99999999999999999	79.42857142857143
0	99999999999999999	0	99999999999999999	76.69421487603306
0	99999999999999999	1	660	79.12985865724382
0	99999999999999999	0	99999999999999999	79.91214057507987
0	99999999999999999	1	133	70.64676616915423
1	535	0	99999999999999999	79.61997019374068
0	99999999999999999	1	602	75.0941265060241
0	99999999999999999	1	363	77.70833333333333
0	99999999999999999	0	99999999999999999	74.50980392156863
0	99999999999999999	0	99999999999999999	77.98742138364781
0	99999999999999999	0	99999999999999999	77.83923303834808
0	99999999999999999	1	540	77.25583864118896
0	99999999999999999	0	99999999999999999	78.43851132686082
1	149	1	153	76.85185185185186
0	99999999999999999	0	99999999999999999	79.89566613162118
0	99999999999999999	0	99999999999999999	74.84126984126985
0	99999999999999999	0	99999999999999999	70.18760195758564
0	99999999999999999	0	99999999999999999	75.07961783439491
0	99999999999999999	0	99999999999999999	79.43615257048093
0	99999999999999999	0	99999999999999999	72.87234042553192
0	99999999999999999	0	99999999999999999	76.96232339089482
0	99999999999999999	0	99999999999999999	79.0079365079365
0	99999999999999999	0	99999999999999999	79.59259259259258
0	99999999999999999	0	99999999999999999	78.75791139240505
0	99999999999999999	0	99999999999999999	74.18650793650794
0	99999999999999999	1	360	74.7112211221122
0	99999999999999999	0	99999999999999999	71.50157232704402
0	99999999999999999	0	99999999999999999	77.10720130932896
0	99999999999999999	1	480	77.26744186046513
0	99999999999999999	0	99999999999999999	78.53736089030207
0	99999999999999999	0	99999999999999999	74.83739837398373
0	99999999999999999	1	420	79.71830985915493
1	609	1	613	79.36320754716981
0	99999999999999999	0	99999999999999999	77.84836065573771
0	99999999999999999	0	99999999999999999	79.53194650817235
0	99999999999999999	0	99999999999999999	77.93388429752065
0	99999999999999999	0	99999999999999999	78.35703001579779
0	99999999999999999	0	99999999999999999	74.16666666666666
0	99999999999999999	0	99999999999999999	74.83471074380165
0	99999999999999999	0	99999999999999999	75.20424836601306
1	149	1	153	79.86453201970443
0	99999999999999999	0	99999999999999999	75.86553945249597
0	99999999999999999	0	99999999999999999	79.54892966360855
0	99999999999999999	0	99999999999999999	73.78700657894737
0	99999999999999999	0	99999999999999999	79.26470588235294
0	99999999999999999	0	99999999999999999	77.4294670846395
0	99999999999999999	1	360	71.51639344262294
0	99999999999999999	0	99999999999999999	78.341384863124
0	99999999999999999	0	99999999999999999	79.44182389937107
1	237	1	360	77.51623376623375
1	140	1	144	74.57729468599034
0	99999999999999999	0	99999999999999999	75.19319938176199
0	99999999999999999	0	99999999999999999	78.08988764044943
0	99999999999999999	0	99999999999999999	76.92913385826772
0	99999999999999999	0	99999999999999999	76.40364188163885
1	130	1	134	78.80434782608695
0	99999999999999999	1	360	76.65322580645162
0	99999999999999999	0	99999999999999999	74.73323170731707
0	99999999999999999	1	480	77.81030444964871
0	99999999999999999	1	360	74.9567474048443
