早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	73.1270358306189
0	99999999999999999	0	99999999999999999	77.48796147672553
0	99999999999999999	0	99999999999999999	77.69495412844037
0	99999999999999999	0	99999999999999999	79.98405103668262
0	99999999999999999	1	480	75.03205128205128
0	99999999999999999	1	139	77.5
0	99999999999999999	0	99999999999999999	77.55225080385853
0	99999999999999999	1	662	76.4030612244898
0	99999999999999999	1	360	77.26897689768977
0	99999999999999999	1	159	79.83870967741936
0	99999999999999999	0	99999999999999999	77.18842729970326
0	99999999999999999	0	99999999999999999	77.8052805280528
0	99999999999999999	0	99999999999999999	78.9344262295082
0	99999999999999999	0	99999999999999999	75.65084226646249
0	99999999999999999	0	99999999999999999	75.4471544715447
1	290	1	360	79.8365122615804
0	99999999999999999	1	600	75.81018518518519
0	99999999999999999	0	99999999999999999	79.00291120815137
0	99999999999999999	0	99999999999999999	79.89551083591331
0	99999999999999999	0	99999999999999999	74.46546052631578
0	99999999999999999	0	99999999999999999	70.6229641693811
0	99999999999999999	0	99999999999999999	76.51851851851852
0	99999999999999999	0	99999999999999999	79.04
1	245	1	360	78.56543624161075
0	99999999999999999	1	142	79.14364640883977
0	99999999999999999	0	99999999999999999	77.30368589743591
0	99999999999999999	0	99999999999999999	75.45275590551182
0	99999999999999999	0	99999999999999999	74.09983633387888
0	99999999999999999	0	99999999999999999	75.68218298555378
1	318	1	322	77.45664739884393
0	99999999999999999	1	360	75.53278688524591
0	99999999999999999	1	123	75.42857142857142
0	99999999999999999	0	99999999999999999	77.87267080745342
0	99999999999999999	0	99999999999999999	70.49114331723028
0	99999999999999999	0	99999999999999999	76.69421487603304
0	99999999999999999	1	360	79.0873015873016
0	99999999999999999	1	360	79.92671009771988
0	99999999999999999	0	99999999999999999	74.22131147540983
0	99999999999999999	0	99999999999999999	79.97032640949556
0	99999999999999999	0	99999999999999999	78.88071895424837
0	99999999999999999	0	99999999999999999	73.51046698872786
0	99999999999999999	1	182	74.57729468599034
0	99999999999999999	0	99999999999999999	73.8391376451078
0	99999999999999999	0	99999999999999999	75.27821939586647
1	418	1	447	78.55316973415134
0	99999999999999999	0	99999999999999999	77.57120253164557
0	99999999999999999	0	99999999999999999	76.06557377049181
0	99999999999999999	1	600	79.82695810564664
0	99999999999999999	1	197	79.70532319391634
0	99999999999999999	0	99999999999999999	75.57471264367817
0	99999999999999999	0	99999999999999999	78.62149532710282
0	99999999999999999	0	99999999999999999	78.35090361445782
0	99999999999999999	0	99999999999999999	75.32467532467533
0	99999999999999999	1	483	78.56090373280944
0	99999999999999999	0	99999999999999999	76.69491525423729
0	99999999999999999	0	99999999999999999	76.08438485804416
0	99999999999999999	0	99999999999999999	76.40675241157555
0	99999999999999999	0	99999999999999999	76.08438485804416
0	99999999999999999	0	99999999999999999	78.14029363784665
0	99999999999999999	1	480	76.20967741935485
0	99999999999999999	1	169	78.12499999999999
0	99999999999999999	0	99999999999999999	76.33928571428572
0	99999999999999999	1	122	75.0
0	99999999999999999	0	99999999999999999	71.90553745928338
0	99999999999999999	0	99999999999999999	78.29489291598023
0	99999999999999999	0	99999999999999999	79.4770206022187
0	99999999999999999	1	141	76.10837438423646
0	99999999999999999	0	99999999999999999	71.35157545605307
0	99999999999999999	0	99999999999999999	78.48200312989044
0	99999999999999999	1	129	73.68784530386742
0	99999999999999999	1	126	73.62565445026178
1	173	1	181	78.02254098360658
0	99999999999999999	0	99999999999999999	78.28843106180665
0	99999999999999999	1	613	78.49293563579278
0	99999999999999999	0	99999999999999999	74.75767366720517
0	99999999999999999	1	142	74.94075829383887
0	99999999999999999	0	99999999999999999	71.499176276771
0	99999999999999999	0	99999999999999999	77.61254019292603
0	99999999999999999	1	188	79.86111111111113
0	99999999999999999	0	99999999999999999	77.62223974763407
0	99999999999999999	1	125	77.03651685393258
0	99999999999999999	0	99999999999999999	77.44205298013244
0	99999999999999999	0	99999999999999999	75.14415156507414
0	99999999999999999	1	423	74.34759916492693
0	99999999999999999	0	99999999999999999	77.69413629160063
0	99999999999999999	1	168	79.87012987012987
0	99999999999999999	0	99999999999999999	77.88617886178861
0	99999999999999999	0	99999999999999999	77.96474358974359
0	99999999999999999	0	99999999999999999	72.23597359735973
0	99999999999999999	1	124	74.38858695652172
0	99999999999999999	1	189	78.27380952380953
0	99999999999999999	1	360	71.08085808580857
0	99999999999999999	1	145	76.45631067961165
0	99999999999999999	0	99999999999999999	74.83870967741936
0	99999999999999999	0	99999999999999999	79.54365079365078
0	99999999999999999	1	360	73.07377049180329
0	99999999999999999	0	99999999999999999	78.55371900826447
0	99999999999999999	0	99999999999999999	75.38934426229508
0	99999999999999999	0	99999999999999999	77.8817365269461
0	99999999999999999	0	99999999999999999	75.44354838709678
0	99999999999999999	0	99999999999999999	79.79338842975207
0	99999999999999999	0	99999999999999999	76.82737169517884
0	99999999999999999	0	99999999999999999	73.86731391585761
0	99999999999999999	0	99999999999999999	73.77760252365931
0	99999999999999999	0	99999999999999999	77.21544715447155
0	99999999999999999	0	99999999999999999	73.06596091205212
0	99999999999999999	1	170	75.0531914893617
0	99999999999999999	0	99999999999999999	78.57698289269051
0	99999999999999999	1	480	78.10173697270471
0	99999999999999999	0	99999999999999999	79.46153846153845
0	99999999999999999	0	99999999999999999	78.59450726978997
0	99999999999999999	0	99999999999999999	78.85496183206106
0	99999999999999999	0	99999999999999999	75.8765243902439
0	99999999999999999	0	99999999999999999	78.85383386581469
0	99999999999999999	0	99999999999999999	76.54816513761467
0	99999999999999999	0	99999999999999999	76.0655737704918
1	131	1	135	75.57692307692308
0	99999999999999999	1	360	77.05223880597015
0	99999999999999999	0	99999999999999999	75.08025682182985
0	99999999999999999	1	138	73.2487922705314
0	99999999999999999	0	99999999999999999	77.93388429752068
0	99999999999999999	0	99999999999999999	70.99834983498349
0	99999999999999999	0	99999999999999999	77.38287560581583
0	99999999999999999	0	99999999999999999	75.08291873963515
0	99999999999999999	0	99999999999999999	79.38596491228068
0	99999999999999999	0	99999999999999999	73.36601307189544
0	99999999999999999	1	128	71.66666666666667
0	99999999999999999	0	99999999999999999	76.69421487603306
0	99999999999999999	1	480	74.96786632390744
0	99999999999999999	0	99999999999999999	77.24
0	99999999999999999	0	99999999999999999	70.59748427672956
1	157	1	161	76.73913043478261
0	99999999999999999	1	480	75.43316831683168
0	99999999999999999	0	99999999999999999	73.71688741721853
0	99999999999999999	1	179	79.44560669456067
0	99999999999999999	0	99999999999999999	78.44
0	99999999999999999	1	480	76.65697674418604
0	99999999999999999	0	99999999999999999	71.14754098360655
0	99999999999999999	0	99999999999999999	79.39967105263158
