早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
1	700	1	711	92.56114130434783
1	691	1	714	95.96283783783784
1	232	1	309	93.3955223880597
1	352	1	427	92.71064301552107
1	210	1	224	96.47177419354838
1	420	1	486	96.72211350293543
1	666	1	686	90.77340569877882
1	412	1	696	96.54993065187239
1	404	1	502	92.94507575757576
1	784	1	788	97.28194103194105
1	184	1	188	92.37089201877934
1	300	1	342	96.1195054945055
1	534	1	649	91.78470254957506
1	370	1	427	92.66666666666666
1	341	1	384	95.51361386138615
1	180	1	184	92.61083743842364
1	202	1	239	93.03921568627452
1	264	1	400	95.04107981220658
1	482	1	595	96.29254457050241
1	198	1	212	90.3125
1	192	1	206	91.02564102564102
1	184	1	188	94.58333333333334
1	175	1	179	94.16243654822334
1	244	1	375	96.07231920199501
1	372	1	429	94.06873614190687
1	197	1	201	90.0330396475771
0	99999999999999999	1	128	94.66666666666667
1	375	1	390	94.66867469879519
0	99999999999999999	1	182	92.375
1	454	1	458	94.24479166666666
1	556	1	597	92.0967741935484
1	312	1	325	93.46098265895952
1	406	1	413	94.48614318706697
0	99999999999999999	1	231	95.654296875
1	478	1	494	90.37162162162161
1	136	1	154	91.94444444444443
1	516	1	530	98.09981684981685
1	227	1	509	95.8644859813084
1	554	1	558	96.95017182130584
1	205	1	239	94.72433460076046
1	238	1	325	90.08620689655173
1	240	1	365	94.51923076923076
1	294	1	358	91.17838541666666
1	133	1	212	91.859243697479
1	596	1	623	97.76234567901236
1	865	1	964	98.17997977755309
0	99999999999999999	1	182	95.51282051282051
1	268	1	272	93.04166666666667
1	224	1	270	93.19727891156464
0	99999999999999999	1	218	91.37755102040816
1	338	1	363	95.97186700767264
1	226	1	369	95.46319796954316
1	249	1	257	93.10185185185185
1	373	1	530	92.17902350813743
1	323	1	338	92.54032258064515
1	408	1	412	93.99202733485194
1	335	1	349	91.25335120643432
1	274	1	278	95.39473684210527
1	274	1	278	95.28688524590166
1	482	1	486	92.8082191780822
1	210	1	231	92.3828125
1	412	1	438	90.15151515151514
1	155	1	168	93.68421052631578
1	188	1	204	93.61471861471863
1	453	0	99999999999999999	90.12841091492777
1	404	1	512	94.82838589981448
1	303	1	319	95.53314121037464
1	505	1	738	93.39005235602093
1	189	1	193	91.55251141552512
1	204	1	248	92.11956521739131
1	260	1	269	90.1271186440678
1	221	1	248	95.18129770992367
1	407	1	722	91.53329065300896
1	556	1	705	94.30880330123796
1	430	1	434	94.66630196936542
1	362	1	403	93.69186046511629
1	154	1	158	93.34239130434783
1	566	1	3353	99.33431952662721
1	411	1	543	92.60159010600707
1	313	1	346	96.4629120879121
1	134	1	214	94.27083333333333
1	222	1	1150	98.53066439522999
1	232	1	405	94.3313953488372
0	99999999999999999	1	340	93.93835616438355
0	99999999999999999	1	183	91.58653846153847
1	270	1	316	90.2046783625731
1	186	1	190	92.67441860465117
1	294	1	407	96.31336405529953
0	99999999999999999	1	384	95.99633251833741
0	99999999999999999	1	404	94.45093457943926
1	357	1	422	95.97409909909909
1	391	1	395	90.80459770114942
0	99999999999999999	1	444	93.48175965665236
1	174	1	197	92.38888888888889
0	99999999999999999	1	344	92.01101928374656
1	424	1	491	95.61657032755298
1	434	1	439	91.55913978494624
1	436	1	472	96.91919191919193
0	99999999999999999	1	225	91.58163265306123
1	243	1	247	92.22727272727275
1	672	1	676	92.61444921316166
1	537	1	589	95.23026315789474
1	398	1	402	95.10095011876486
0	99999999999999999	1	219	93.08401639344262
1	287	1	368	94.51923076923076
1	195	1	214	93.05555555555554
1	271	1	284	91.88311688311688
1	471	1	475	91.27733598409543
1	210	1	214	90.23760330578511
1	609	1	613	90.08172362555719
1	337	1	361	95.2120822622108
