早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	377	90.05037783375315
0	99999999999999999	1	201	92.49999999999999
0	99999999999999999	1	223	92.92168674698794
0	99999999999999999	1	165	93.25916230366492
0	99999999999999999	1	163	91.92415730337079
1	462	1	480	98.30508474576271
1	145	1	540	99.38096658711217
1	214	1	264	90.92465753424659
0	99999999999999999	1	353	94.14893617021276
1	182	1	186	92.4170616113744
1	308	1	350	94.19525065963063
1	847	1	885	97.82135076252725
1	957	1	961	98.00963488843813
1	371	1	375	91.54228855721394
0	99999999999999999	1	156	92.02586206896554
0	99999999999999999	1	669	98.35621387283237
1	330	1	2284	99.46335646140503
0	99999999999999999	1	464	93.58316221765915
1	207	1	211	91.24472573839664
1	371	1	375	95.46875
1	282	1	420	94.11057692307692
1	525	1	480	95.83885941644563
0	99999999999999999	1	420	99.13151364764268
0	99999999999999999	1	189	93.54651162790697
1	359	1	480	90.65366972477064
1	224	1	321	94.89795918367346
1	1218	1	1222	98.50160901045855
0	99999999999999999	1	315	93.75
1	342	1	488	97.20330739299612
1	456	1	460	97.30083857442348
1	256	1	540	98.31989247311829
0	99999999999999999	1	420	98.99825783972126
1	259	1	263	91.22340425531914
1	308	1	349	91.72163588390502
1	630	1	634	94.91654021244308
1	337	1	420	90.32152230971128
0	99999999999999999	1	420	97.67293997965412
1	296	1	420	93.07103064066851
1	494	1	582	92.6117549668874
0	99999999999999999	1	143	92.08579881656806
1	248	1	275	91.10169491525423
0	99999999999999999	1	369	96.07780612244898
0	99999999999999999	1	420	98.41846298031865
0	99999999999999999	1	420	99.25244393329501
1	481	1	498	92.48065764023211
0	99999999999999999	1	191	90.42056074766356
1	256	1	265	91.46757679180888
0	99999999999999999	1	190	91.27906976744187
0	99999999999999999	1	420	99.15358194308145
0	99999999999999999	0	99999999999999999	93.02147239263805
0	99999999999999999	1	216	91.7016806722689
1	312	1	319	92.79850746268657
1	1039	1	420	98.28096539162112
1	175	1	179	92.6875
1	384	1	392	94.18257756563246
0	99999999999999999	1	420	97.69736842105263
1	620	1	480	97.44736842105263
1	1122	1	420	97.26941747572816
1	256	1	260	93.06537102473499
1	225	1	229	91.78149606299213
0	99999999999999999	1	172	92.9375
0	99999999999999999	1	420	94.78326612903226
0	99999999999999999	1	237	94.47674418604652
0	99999999999999999	1	480	95.13180272108843
1	313	1	317	95.61209439528024
1	1358	1	1437	98.95476353666896
1	282	1	286	95.34313725490196
0	99999999999999999	1	540	98.73231132075472
0	99999999999999999	1	280	91.48848684210526
1	212	1	216	91.39344262295083
0	99999999999999999	1	174	92.21938775510203
1	192	1	196	91.37168141592922
0	99999999999999999	1	480	94.71726190476191
0	99999999999999999	1	506	96.58018867924527
1	403	1	442	90.23936170212767
0	99999999999999999	1	131	90.14423076923079
0	99999999999999999	1	581	95.20970394736842
1	309	1	313	93.5483870967742
1	1531	1	420	99.08635625338387
1	281	1	309	91.0928143712575
0	99999999999999999	1	544	91.48613518197573
0	99999999999999999	1	298	94.81424148606811
1	177	1	329	95.11938202247191
0	99999999999999999	1	420	96.53508771929825
1	220	1	224	93.90243902439025
1	365	1	1005	98.85365853658537
1	1615	1	6250	99.80070153061223
1	310	1	420	91.89560439560438
0	99999999999999999	1	205	92.03056768558952
1	360	1	480	95.77798861480076
0	99999999999999999	1	244	94.48818897637796
1	929	1	1252	98.92410015649453
1	435	1	439	96.61062906724511
1	345	1	427	94.12416851441242
1	362	1	480	90.75829383886256
0	99999999999999999	1	420	95.21396396396395
1	319	1	323	93.1980056980057
1	900	1	540	99.39744801512288
0	99999999999999999	1	1039	97.93814432989691
0	99999999999999999	1	513	91.25466417910448
1	305	1	365	93.10897435897436
1	132	1	171	93.87886597938144
0	99999999999999999	1	507	97.99528301886792
0	99999999999999999	1	223	93.57287449392712
1	386	1	390	96.14457831325302
0	99999999999999999	1	233	93.53112840466926
1	460	1	480	94.54505300353357
1	386	1	390	95.87408312958435
0	99999999999999999	1	420	98.24050086355786
0	99999999999999999	1	269	96.51060070671379
1	613	1	622	90.34615384615385
1	335	1	502	97.80405405405405
0	99999999999999999	1	245	90.62500000000001
0	99999999999999999	1	469	96.3265306122449
0	99999999999999999	1	331	90.77380952380953
1	386	1	390	93.64303178484107
1	470	1	491	92.9047619047619
1	280	1	313	92.07589285714285
1	231	1	235	92.19348659003833
1	1376	1	1390	99.01943462897526
0	99999999999999999	1	301	94.05864197530863
0	99999999999999999	1	162	90.21739130434781
0	99999999999999999	1	420	97.86616161616162
1	495	1	504	91.386925795053
0	99999999999999999	1	457	95.54865424430642
0	99999999999999999	1	420	95.30709342560553
1	223	1	257	93.68421052631578
1	193	1	410	95.74771689497719
1	334	1	420	95.3216374269006
0	99999999999999999	1	488	92.78846153846153
0	99999999999999999	1	236	92.5
1	586	1	590	93.3388157894737
1	543	1	547	93.99038461538463
1	616	1	620	97.79296875
0	99999999999999999	1	347	94.45564516129032
0	99999999999999999	0	99999999999999999	90.3605015673981
1	205	1	209	93.09210526315789
1	200	1	204	91.02422907488986
0	99999999999999999	1	420	99.06905890318212
1	637	1	420	98.38536060279871
1	567	1	571	91.2261698440208
1	444	1	448	95.98599137931035
0	99999999999999999	1	420	96.62671232876713
1	907	1	420	97.37881981032668
1	209	1	420	97.25
1	407	1	411	96.51497695852535
1	825	1	999	98.60294117647058
0	99999999999999999	1	195	94.17808219178083
0	99999999999999999	1	420	98.52941176470588
1	364	1	368	93.07692307692308
0	99999999999999999	1	420	98.7012987012987
1	224	1	253	90.80508474576273
0	99999999999999999	1	420	98.22857142857143
1	323	1	344	94.89247311827957
0	99999999999999999	1	253	93.18181818181819
0	99999999999999999	1	451	95.42105263157895
1	243	1	327	94.38559322033899
1	624	1	628	93.36734693877551
1	209	1	213	91.47489539748955
1	515	1	480	92.4609375
0	99999999999999999	1	420	95.64220183486238
1	5761	1	6660	99.71208495363445
1	198	1	291	95.73954983922832
0	99999999999999999	1	218	93.91163793103449
1	139	1	202	93.0862831858407
0	99999999999999999	1	480	98.19373401534527
0	99999999999999999	1	615	97.2809076682316
1	470	1	508	97.56679389312977
1	170	1	174	91.39030612244898
1	189	1	193	90.3488372093023
0	99999999999999999	1	623	94.28129829984543
0	99999999999999999	1	480	92.92725173210162
0	99999999999999999	1	263	94.921875
1	385	1	389	97.02233250620348
0	99999999999999999	1	420	97.22003154574132
0	99999999999999999	1	216	91.57949790794979
1	366	1	480	97.77684563758389
1	357	1	420	93.91666666666666
1	257	1	308	95.31722054380666
0	99999999999999999	1	392	95.00605326876513
1	191	1	269	92.78350515463917
0	99999999999999999	1	193	90.98837209302326
