早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	480	92.92929292929293
0	99999999999999999	1	184	91.29353233830847
1	333	1	337	92.65927977839335
1	221	1	225	91.17063492063491
1	230	1	234	90.60077519379843
0	99999999999999999	1	207	90.74468085106383
1	1110	1	1130	98.94104803493451
0	99999999999999999	1	665	93.75907111756169
1	214	1	246	94.7222222222222
1	160	1	164	91.57608695652173
1	466	1	470	96.35627530364371
0	99999999999999999	1	420	98.06315104166667
0	99999999999999999	1	480	91.09897172236504
1	193	1	197	91.30681818181817
0	99999999999999999	1	420	93.33554376657824
0	99999999999999999	1	414	92.72988505747126
1	204	1	208	90.58441558441558
1	752	1	809	98.42615012106536
0	99999999999999999	1	420	98.18435754189944
0	99999999999999999	1	540	91.99438202247191
0	99999999999999999	1	480	92.26694915254238
1	385	1	480	94.77163461538461
0	99999999999999999	1	420	91.8918918918919
0	99999999999999999	1	420	95.0642523364486
0	99999999999999999	1	420	93.23708206686929
0	99999999999999999	1	1395	98.51022566995769
1	446	1	603	95.24760383386582
0	99999999999999999	1	480	91.08009708737865
1	240	1	244	91.77389705882352
1	196	1	200	90.54203539823008
1	189	1	193	91.06308411214954
0	99999999999999999	1	420	97.42041712403952
1	442	1	446	93.90889830508475
0	99999999999999999	1	188	90.49043062200957
0	99999999999999999	1	600	94.15667808219179
0	99999999999999999	1	189	94.05940594059405
1	442	1	489	95.82528957528957
0	99999999999999999	1	540	97.66200294550808
1	585	1	605	97.82780410742495
0	99999999999999999	1	242	93.61111111111111
1	699	1	725	93.69063772048847
1	290	1	303	94.1310975609756
1	156	1	169	94.20103092783505
0	99999999999999999	1	235	92.94117647058825
0	99999999999999999	1	420	95.89882121807464
0	99999999999999999	1	420	95.51282051282053
1	172	1	189	92.3076923076923
1	562	1	609	91.27172195892575
1	244	1	384	91.87041564792175
1	119	1	660	97.66849529780563
1	186	1	278	94.26567656765675
0	99999999999999999	1	480	98.25675675675676
1	409	1	413	97.26107226107226
1	204	1	228	90.71285140562249
1	234	1	257	90.89285714285714
1	267	1	300	93.35191082802548
0	99999999999999999	1	188	95.15931372549018
0	99999999999999999	1	420	99.19211195928753
1	242	1	262	92.64964788732395
0	99999999999999999	1	264	93.0222602739726
0	99999999999999999	1	420	96.33819018404907
0	99999999999999999	1	540	96.07652399481194
0	99999999999999999	1	420	99.07711238720265
1	1854	1	1869	99.14862724392819
1	650	1	675	90.30357142857143
1	132	1	505	92.77673545966229
0	99999999999999999	1	244	91.7279411764706
1	308	1	312	94.76401179941003
0	99999999999999999	1	295	95.11400651465799
1	775	1	779	97.9428391959799
0	99999999999999999	1	420	96.60714285714286
1	187	1	230	90.93992248062017
1	147	1	420	94.84870317002881
1	188	1	217	90.65126050420167
0	99999999999999999	1	164	91.8421052631579
0	99999999999999999	1	1111	98.20637732506643
1	251	1	264	91.52097902097901
0	99999999999999999	1	480	93.54005167958655
0	99999999999999999	1	480	91.78039702233251
