4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
4	0	99999999999999999	0	99999999999999999	56.507413509060946
