早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
1	254	0	99999999999999999	91.65419161676645
0	99999999999999999	1	385	97.01633165829146
1	814	1	818	97.65995260663507
1	890	1	911	98.45580404685836
1	194	0	99999999999999999	92.08766716196136
1	344	1	703	93.96433470507543
1	639	1	724	94.92343541944075
0	99999999999999999	1	480	96.26865671641791
1	189	1	203	91.61184210526315
0	99999999999999999	1	420	98.6425630468348
1	195	1	208	92.10526315789474
0	99999999999999999	1	132	90.58544303797468
0	99999999999999999	1	420	96.38305847076462
0	99999999999999999	1	420	98.24016563146999
1	328	0	99999999999999999	90.58056872037915
1	282	1	286	94.12006578947367
0	99999999999999999	1	420	96.11191860465117
0	99999999999999999	1	469	95.68788501026694
1	319	1	420	95.2814569536424
1	644	1	648	98.28101644245143
0	99999999999999999	1	420	99.11263275572946
1	479	1	501	90.65909090909092
0	99999999999999999	1	451	90.66422594142259
0	99999999999999999	1	362	91.27906976744185
1	131	1	480	96.25299760191845
0	99999999999999999	1	200	93.69469026548671
0	99999999999999999	1	420	98.25165198237886
0	99999999999999999	1	420	93.59410430839002
0	99999999999999999	1	443	90.86956521739131
1	250	1	419	96.76966292134833
0	99999999999999999	1	420	94.52457264957265
0	99999999999999999	1	420	98.3338405356056
1	180	1	184	91.46919431279622
0	99999999999999999	1	451	90.91858037578288
1	191	1	195	94.4186046511628
0	99999999999999999	1	600	92.17244701348747
1	183	1	197	91.35044642857142
1	222	1	235	91.25475285171102
1	819	1	823	95.05363528009534
0	99999999999999999	1	420	96.04779411764706
0	99999999999999999	1	246	90.12172284644194
1	277	1	368	94.07383419689118
0	99999999999999999	1	420	91.41042780748663
1	269	1	273	91.80743243243244
1	464	1	495	94.83644859813084
0	99999999999999999	1	540	94.84375
1	342	1	420	93.7
1	516	1	539	96.51060070671377
1	197	1	220	94.1326530612245
0	99999999999999999	1	725	98.3445945945946
0	99999999999999999	1	501	92.97779922779924
0	99999999999999999	1	600	92.49574829931973
0	99999999999999999	1	480	94.20103092783506
0	99999999999999999	1	606	96.66136724960253
0	99999999999999999	1	420	95.2790973871734
0	99999999999999999	1	522	95.15909090909092
0	99999999999999999	1	295	96.58730158730158
1	370	0	99999999999999999	90.6502423263328
1	240	1	244	90.32407407407408
1	216	1	220	91.80327868852459
0	99999999999999999	1	164	91.55405405405405
1	926	1	930	98.29485834207766
1	191	1	219	90.67622950819673
0	99999999999999999	0	99999999999999999	90.34810126582279
1	159	0	99999999999999999	90.86102719033232
0	99999999999999999	1	420	91.15671641791045
1	341	1	355	90.37698412698413
0	99999999999999999	1	480	91.5199530516432
1	245	1	260	93.2017543859649
1	238	1	292	90.95238095238095
1	321	1	325	95.27220630372491
0	99999999999999999	1	420	97.30511571254567
1	443	1	600	94.53703703703704
1	280	1	311	95.64393939393939
0	99999999999999999	1	223	93.95325203252033
1	145	1	480	97.86916395222585
0	99999999999999999	1	420	98.47506009615385
0	99999999999999999	1	343	92.20867208672088
0	99999999999999999	1	644	93.78731343283583
1	168	1	420	94.12878787878788
0	99999999999999999	1	573	96.41666666666667
1	239	1	337	95.77562326869806
1	494	1	498	97.11538461538461
0	99999999999999999	1	600	92.06500956022944
0	99999999999999999	1	457	94.96855345911949
0	99999999999999999	1	445	93.05851063829788
0	99999999999999999	1	197	92.33870967741936
1	792	1	920	98.06468716861082
0	99999999999999999	1	174	92.46231155778895
1	133	1	184	90.95873786407768
0	99999999999999999	0	99999999999999999	92.0490506329114
0	99999999999999999	1	159	91.89944134078212
0	99999999999999999	1	420	97.60607798165137
1	295	1	299	95.92476489028213
1	1866	1	1870	99.55026455026454
0	99999999999999999	1	480	90.29126213592234
1	410	1	681	97.4327195467422
0	99999999999999999	1	364	96.98051948051949
1	875	1	420	97.95377438507208
0	99999999999999999	1	420	97.6864640883978
1	185	1	189	93.72093023255813
1	198	0	99999999999999999	90.29275808936826
1	308	1	316	94.71153846153845
0	99999999999999999	1	214	90.30082987551867
0	99999999999999999	1	249	93.9814814814815
0	99999999999999999	1	1020	98.15081652257446
0	99999999999999999	1	453	90.06813417190776
1	330	1	420	93.34958217270196
0	99999999999999999	1	389	94.58637469586374
0	99999999999999999	1	372	93.78125
0	99999999999999999	1	816	97.56861575178999
0	99999999999999999	1	420	94.99063670411986
1	3174	1	3178	99.32527301092044
0	99999999999999999	1	480	93.39978448275862
0	99999999999999999	1	346	97.29452054794521
1	214	1	218	91.59836065573771
0	99999999999999999	1	177	92.3125
1	263	1	267	96.0740072202166
0	99999999999999999	1	313	92.24397590361446
1	291	1	428	93.01876379690948
0	99999999999999999	1	420	91.81882022471909
1	490	1	494	96.62162162162161
0	99999999999999999	1	669	97.5179856115108
0	99999999999999999	1	308	93.18524096385542
