早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	247	91.42335766423358
0	99999999999999999	1	191	92.13615023474179
0	99999999999999999	1	297	94.03846153846153
1	258	1	262	92.6418439716312
0	99999999999999999	1	420	98.79838709677419
1	1894	1	420	99.39651051625238
1	665	1	834	93.63317757009347
1	255	1	259	91.15316901408451
1	413	1	480	97.26377952755907
0	99999999999999999	1	420	97.76859504132233
1	505	1	594	94.85903814262025
1	275	1	408	95.25353773584905
1	451	1	455	94.58682008368201
1	210	1	541	96.35600706713782
1	305	1	1238	99.03769841269842
0	99999999999999999	1	420	97.39974937343358
0	99999999999999999	0	99999999999999999	90.21739130434783
1	319	1	323	95.92939481268012
0	99999999999999999	1	880	97.94198895027624
1	260	1	301	90.45245398773005
1	522	1	703	94.02777777777779
1	267	1	346	91.76829268292684
1	374	1	420	97.3388671875
0	99999999999999999	1	211	92.71739130434783
1	364	1	420	95.4360465116279
0	99999999999999999	1	420	99.4590780809031
1	309	1	313	91.02373887240356
0	99999999999999999	1	197	91.78082191780821
0	99999999999999999	1	192	90.4243119266055
0	99999999999999999	1	278	93.68770764119603
0	99999999999999999	1	420	99.14596273291926
1	331	1	335	94.60455764075068
1	352	1	481	91.67500000000001
1	1039	1	420	98.12338222605693
0	99999999999999999	1	420	98.88734353268428
1	429	1	480	91.09960552268245
1	209	1	234	93.55916030534353
1	556	1	1400	98.8157894736842
0	99999999999999999	1	480	91.14219114219114
1	335	1	480	95.46485260770974
1	457	1	540	95.08079847908746
1	220	1	275	93.54166666666667
0	99999999999999999	1	420	98.74699278267843
1	745	1	480	99.04411764705881
1	402	1	540	90.2714932126697
1	308	1	480	91.03881278538813
1	254	1	279	93.42105263157895
1	213	1	217	91.45569620253166
0	99999999999999999	1	208	96.03794642857143
1	421	1	420	95.74295010845987
0	99999999999999999	1	496	90.3735632183908
0	99999999999999999	1	381	93.42909535452324
1	218	1	222	91.81910569105692
0	99999999999999999	1	252	92.27272727272725
0	99999999999999999	1	420	98.19004524886877
0	99999999999999999	1	480	91.54069767441861
1	351	1	355	90.63315926892952
1	255	1	420	92.92717086834735
1	440	1	456	96.96576763485476
0	99999999999999999	1	420	91.85855263157895
0	99999999999999999	1	420	98.94696969696969
1	229	1	233	94.50389105058368
1	150	1	571	97.4203020134228
0	99999999999999999	1	192	91.35071090047394
1	150	1	167	91.99735449735451
1	263	1	267	93.4322033898305
1	352	1	420	94.98777506112468
1	185	1	189	92.99768518518518
0	99999999999999999	1	381	94.11945812807882
1	215	1	294	91.32492113564669
0	99999999999999999	1	420	96.41938250428815
1	195	1	1069	98.15705128205127
0	99999999999999999	1	420	98.06818181818181
0	99999999999999999	1	424	92.76607538802661
0	99999999999999999	1	349	91.49728997289972
0	99999999999999999	1	134	90.44585987261146
1	334	1	420	95.30440414507771
0	99999999999999999	1	198	92.12328767123289
1	199	1	308	94.64285714285714
0	99999999999999999	1	420	98.04177545691905
0	99999999999999999	0	99999999999999999	92.04918032786884
0	99999999999999999	1	170	91.7948717948718
0	99999999999999999	1	420	99.51938610662359
1	271	1	275	91.26254180602008
0	99999999999999999	1	209	92.65957446808511
0	99999999999999999	1	199	94.52054794520546
0	99999999999999999	1	420	97.07687338501293
0	99999999999999999	1	288	91.11736334405145
1	292	1	304	96.12730061349694
1	236	1	240	92.36891385767791
0	99999999999999999	1	420	99.04853833425263
1	403	1	407	93.95348837209302
1	224	1	244	90.43843283582089
0	99999999999999999	1	420	98.47110215053763
1	171	1	175	91.25615763546799
0	99999999999999999	1	420	98.27038145100973
0	99999999999999999	1	492	90.32101167315176
0	99999999999999999	1	258	94.56521739130436
0	99999999999999999	1	188	90.625
1	232	1	587	97.406045751634
1	641	1	645	96.66916167664671
0	99999999999999999	1	420	98.87135098438561
1	421	1	488	94.00684931506848
1	223	1	233	92.83653846153847
1	328	1	332	90.25590551181102
0	99999999999999999	1	307	91.38972809667675
1	325	1	435	92.41266375545851
0	99999999999999999	1	420	97.00611888111888
1	998	1	660	99.59803309397441
1	477	1	600	90.71078431372548
1	324	1	328	96.38252148997134
1	561	1	600	93.050918196995
1	232	1	348	95.71143617021278
1	450	1	420	97.72382397572079
1	233	1	237	91.65094339622642
0	99999999999999999	1	420	99.48721994319973
0	99999999999999999	1	306	94.53592814371258
1	294	1	298	91.21517027863777
1	360	1	420	93.40753424657535
1	387	1	420	93.93857758620689
1	202	1	228	94.6285140562249
0	99999999999999999	1	480	95.63515081206496
1	314	1	318	94.31159420289855
0	99999999999999999	1	276	94.84060402684564
1	343	1	347	91.2398921832884
0	99999999999999999	1	420	97.60824022346368
1	230	1	345	95.78767123287672
0	99999999999999999	1	424	96.0
1	424	1	467	91.1839430894309
1	185	1	189	92.96511627906978
1	427	1	446	90.843949044586
1	216	1	220	92.97520661157026
0	99999999999999999	1	420	96.95347119645496
0	99999999999999999	1	372	97.21867007672634
0	99999999999999999	1	396	90.32738095238096
0	99999999999999999	1	545	91.1816578483245
0	99999999999999999	0	99999999999999999	91.54465592972183
0	99999999999999999	1	374	93.28125
1	414	1	418	90.82207207207207
0	99999999999999999	1	309	90.80547112462006
1	367	1	371	96.23724489795917
0	99999999999999999	1	277	95.24999999999999
1	1832	1	540	99.18273753527751
1	174	1	218	91.66666666666667
1	225	1	229	91.45752895752895
0	99999999999999999	1	154	90.83806818181819
0	99999999999999999	1	648	96.35416666666666
0	99999999999999999	1	201	91.66666666666667
0	99999999999999999	1	480	98.21118820468344
0	99999999999999999	1	551	90.94234079173839
0	99999999999999999	1	420	95.72580645161291
1	987	1	991	97.74288518155053
0	99999999999999999	1	420	95.54701627486438
1	207	1	2672	99.35064935064936
1	357	1	361	94.5051413881748
0	99999999999999999	1	651	94.68796433878157
1	412	1	420	97.45283018867924
1	634	1	638	96.98540706605223
1	298	1	420	97.05703883495146
0	99999999999999999	1	135	91.15259740259741
1	594	1	480	98.2967032967033
1	203	1	247	92.7463503649635
1	172	1	176	90.46717171717172
1	367	1	503	96.51988636363635
0	99999999999999999	1	234	92.99610894941634
0	99999999999999999	1	420	98.4330985915493
0	99999999999999999	1	420	97.94222903885482
0	99999999999999999	1	199	90.12276785714285
0	99999999999999999	1	420	97.50364431486881
1	344	1	420	95.50321199143468
1	571	1	580	97.33029801324504
1	199	1	203	93.08035714285714
1	684	1	688	95.26836158192093
0	99999999999999999	1	406	93.24480369515011
1	252	1	284	92.1875
1	353	1	420	96.148393194707
1	934	1	938	98.07892004153686
0	99999999999999999	1	246	93.21561338289963
0	99999999999999999	1	373	93.91191709844561
1	178	1	274	93.59861591695501
1	231	1	235	94.9896694214876
1	757	1	480	97.22972972972971
0	99999999999999999	1	209	91.47727272727273
1	498	1	420	97.43128272251309
0	99999999999999999	1	529	91.88517179023508
0	99999999999999999	1	620	96.16279069767441
0	99999999999999999	1	324	94.05444126074497
1	520	1	524	96.6590909090909
0	99999999999999999	1	420	96.68408360128618
0	99999999999999999	1	544	97.5
0	99999999999999999	1	382	92.76960784313727
1	463	1	514	97.21441947565543
0	99999999999999999	1	227	92.55952380952381
1	329	1	333	94.4832402234637
1	619	1	623	91.43915756630264
1	361	1	374	91.92643391521196
0	99999999999999999	1	154	90.30898876404494
0	99999999999999999	1	199	92.28603603603605
1	558	1	646	90.47704447632711
1	509	1	513	92.51386321626617
