早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
1	228	1	232	91.51960784313725
1	550	1	420	95.47413793103448
0	99999999999999999	1	420	97.6258116883117
1	557	1	420	95.88368580060424
1	334	1	541	97.85714285714286
1	257	1	343	92.42527173913044
1	223	1	227	92.53952569169961
1	355	1	359	96.11618798955614
1	460	1	650	98.0526706231454
1	708	1	1590	99.30254184748915
0	99999999999999999	1	349	95.5188679245283
0	99999999999999999	1	184	93.1547619047619
0	99999999999999999	1	380	94.55445544554456
0	99999999999999999	1	420	97.1749226006192
1	356	1	360	90.5321782178218
1	361	1	375	95.25753768844221
1	441	1	420	95.3061224489796
0	99999999999999999	1	331	92.33757062146893
0	99999999999999999	1	420	95.23665048543691
0	99999999999999999	1	480	95.99211563731932
1	3982	1	4071	99.6061309233024
1	210	1	214	91.75420168067227
1	511	1	521	95.75729927007299
0	99999999999999999	1	262	92.45535714285715
1	222	1	226	92.73715415019763
1	649	1	653	95.12555391432791
1	298	1	420	93.53341584158416
1	482	1	600	94.37618147448015
1	272	1	276	93.45833333333333
0	99999999999999999	1	528	95.91606498194946
1	667	1	671	96.35869565217392
1	355	1	382	91.08478802992519
0	99999999999999999	1	422	91.04077253218884
0	99999999999999999	1	223	93.07768924302789
0	99999999999999999	1	166	92.65873015873017
0	99999999999999999	1	1317	98.86873597606582
1	237	1	306	91.49096385542168
1	340	1	358	91.92708333333334
1	220	1	224	92.38911290322581
0	99999999999999999	1	206	93.49775784753363
1	288	1	420	95.21921641791045
1	287	1	420	91.52486910994764
1	253	1	823	98.17216981132077
1	250	1	254	93.32437275985662
0	99999999999999999	1	284	93.64820846905538
0	99999999999999999	1	420	91.9034090909091
0	99999999999999999	1	420	96.47854477611939
1	1086	1	1090	97.96329453894359
1	152	1	175	92.0
1	570	1	625	92.36111111111111
1	264	1	268	94.01041666666666
0	99999999999999999	1	318	91.5929203539823
1	421	1	425	93.59823399558499
1	362	1	366	91.65601023017902
0	99999999999999999	1	420	98.13546423135465
0	99999999999999999	1	420	96.19485294117649
0	99999999999999999	1	317	92.07317073170732
1	419	1	426	94.67488789237667
0	99999999999999999	1	504	93.19470699432891
0	99999999999999999	1	159	92.22972972972974
1	300	1	353	94.60526315789474
0	99999999999999999	1	1091	95.8982683982684
0	99999999999999999	1	255	91.92518248175183
1	190	1	194	90.8256880733945
1	342	1	346	94.89247311827958
0	99999999999999999	1	480	95.32997762863535
1	289	1	420	95.774231678487
1	397	1	420	95.66701680672269
1	388	1	480	95.65436241610738
1	690	1	420	98.10344827586206
1	423	1	427	96.23626373626374
1	138	1	184	93.04245283018867
1	442	1	571	96.5567612687813
0	99999999999999999	1	285	94.88448844884488
0	99999999999999999	1	279	93.29769736842104
1	3043	1	3047	99.44643438619342
1	397	1	480	90.08120649651973
1	227	1	252	91.96428571428572
1	541	1	545	97.17105263157895
1	236	1	240	91.92804428044282
0	99999999999999999	1	480	97.95081967213115
1	514	1	518	96.06353591160222
