早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	81.42750373692078
0	99999999999999999	0	99999999999999999	82.22843450479233
0	99999999999999999	0	99999999999999999	89.64508580343212
1	269	1	273	86.3255033557047
1	125	1	196	89.51793721973095
1	121	1	125	85.58333333333333
0	99999999999999999	0	99999999999999999	86.47286821705427
0	99999999999999999	0	99999999999999999	84.10914927768862
0	99999999999999999	1	480	84.360599078341
0	99999999999999999	1	600	82.56818181818181
1	547	0	99999999999999999	85.05434782608694
0	99999999999999999	1	126	88.75
0	99999999999999999	1	420	82.75623268698061
0	99999999999999999	0	99999999999999999	80.1984126984127
0	99999999999999999	1	360	88.77640845070424
0	99999999999999999	1	480	84.45197044334974
0	99999999999999999	1	420	81.74157303370787
1	111	1	124	89.62418300653594
0	99999999999999999	0	99999999999999999	80.94391785150079
1	361	1	365	81.17541766109785
0	99999999999999999	1	360	85.55363321799307
0	99999999999999999	1	247	87.13235294117648
1	159	1	199	87.82608695652173
0	99999999999999999	0	99999999999999999	84.84726688102893
1	249	1	360	88.203125
1	137	1	154	86.44736842105264
0	99999999999999999	0	99999999999999999	88.30398162327718
0	99999999999999999	0	99999999999999999	82.62243285939968
1	282	1	297	89.04798761609908
0	99999999999999999	0	99999999999999999	88.66525423728814
1	374	1	410	89.68390804597702
0	99999999999999999	1	360	88.06818181818181
0	99999999999999999	0	99999999999999999	82.41525423728812
1	556	1	569	84.92096505823626
1	136	1	140	87.57485029940119
1	131	1	135	86.08490566037737
1	184	1	188	87.67361111111109
1	415	1	540	86.65760869565217
1	660	1	664	89.39942112879885
0	99999999999999999	0	99999999999999999	88.23643410852713
0	99999999999999999	0	99999999999999999	82.17147435897436
0	99999999999999999	0	99999999999999999	83.10032894736842
0	99999999999999999	0	99999999999999999	83.77616747181963
0	99999999999999999	1	540	85.2510460251046
0	99999999999999999	1	360	88.6070110701107
0	99999999999999999	1	136	86.95987654320986
0	99999999999999999	1	307	86.29154078549848
0	99999999999999999	0	99999999999999999	80.4915514592934
0	99999999999999999	0	99999999999999999	82.8560371517028
0	99999999999999999	0	99999999999999999	85.15007898894154
1	139	1	360	87.5
1	190	1	194	88.6046511627907
0	99999999999999999	0	99999999999999999	82.18799368088466
0	99999999999999999	0	99999999999999999	84.08736349453979
0	99999999999999999	0	99999999999999999	87.59750390015601
0	99999999999999999	1	196	89.02714932126696
0	99999999999999999	1	360	82.89249146757679
0	99999999999999999	0	99999999999999999	81.44904458598727
0	99999999999999999	0	99999999999999999	84.78084415584415
0	99999999999999999	0	99999999999999999	86.79022082018928
0	99999999999999999	1	134	89.47784810126582
1	370	1	374	83.36466165413535
1	408	0	99999999999999999	80.078125
1	615	1	628	88.80451713395638
0	99999999999999999	1	480	88.54430379746836
1	395	1	410	89.74780701754386
