早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	81.14886731391587
0	99999999999999999	0	99999999999999999	81.67701863354037
0	99999999999999999	0	99999999999999999	83.17236255572065
1	453	1	600	85.90171755725191
0	99999999999999999	1	360	89.42982456140352
0	99999999999999999	0	99999999999999999	85.27573529411765
0	99999999999999999	1	480	89.27304964539007
0	99999999999999999	1	420	80.74792243767313
0	99999999999999999	1	360	85.01805054151625
0	99999999999999999	1	124	89.25
0	99999999999999999	1	360	80.46558704453442
0	99999999999999999	0	99999999999999999	88.11068702290076
1	408	1	688	89.3641810918775
1	171	1	175	89.1497461928934
0	99999999999999999	0	99999999999999999	86.14649681528662
0	99999999999999999	1	360	88.24750830564786
0	99999999999999999	1	360	87.40706319702602
0	99999999999999999	1	278	86.34868421052633
0	99999999999999999	1	540	82.26386036960986
1	404	1	540	89.69444444444444
0	99999999999999999	1	600	88.78205128205127
0	99999999999999999	1	360	84.4758064516129
0	99999999999999999	0	99999999999999999	82.31658692185007
0	99999999999999999	1	259	85.07067137809187
0	99999999999999999	1	360	85.73667711598748
0	99999999999999999	1	360	84.94027303754267
0	99999999999999999	0	99999999999999999	87.53846153846153
0	99999999999999999	1	420	83.26863354037268
0	99999999999999999	1	480	89.19437340153452
0	99999999999999999	0	99999999999999999	87.07455429497568
0	99999999999999999	1	420	86.59365558912386
0	99999999999999999	0	99999999999999999	86.89883913764513
0	99999999999999999	1	600	87.35148514851485
0	99999999999999999	1	424	88.62107623318386
0	99999999999999999	1	360	88.37025316455697
0	99999999999999999	1	163	84.75130890052355
0	99999999999999999	1	660	81.46203554119548
0	99999999999999999	0	99999999999999999	80.19480519480518
1	140	1	144	89.21130952380952
1	195	1	211	86.81722689075629
0	99999999999999999	1	266	88.22278911564625
0	99999999999999999	1	660	87.05985915492958
1	169	1	360	80.81967213114754
0	99999999999999999	0	99999999999999999	83.51239669421489
0	99999999999999999	1	540	86.38946280991736
0	99999999999999999	1	360	89.51480263157896
0	99999999999999999	1	420	86.26093294460642
0	99999999999999999	1	360	87.03358208955224
0	99999999999999999	1	360	83.00925925925927
0	99999999999999999	1	185	80.92723004694835
1	220	1	224	89.70883534136547
0	99999999999999999	0	99999999999999999	80.04493464052288
1	360	1	480	85.1875
