早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	360	90.01766784452296
0	99999999999999999	1	302	92.93981481481482
1	180	1	194	91.25586854460093
1	349	1	372	90.18308080808082
1	386	1	431	95.85152838427949
1	237	1	425	94.73830734966593
1	247	1	288	91.14583333333333
1	210	1	214	93.03191489361701
0	99999999999999999	1	424	97.04545454545455
1	303	1	317	94.08088235294117
1	701	1	730	98.20478723404256
1	336	1	350	94.57671957671957
1	1551	1	1555	99.18357641090677
1	845	1	939	97.90582726326744
0	99999999999999999	0	99999999999999999	90.31496062992127
1	420	1	462	93.76283367556468
1	305	1	309	92.78273809523812
1	510	1	535	94.44694244604318
1	271	1	298	93.53582554517133
1	210	1	246	94.18819188191883
1	144	1	263	94.96527777777777
1	364	1	368	96.56488549618322
0	99999999999999999	1	592	91.13230519480518
1	399	1	653	92.45213549337262
0	99999999999999999	1	349	90.4840848806366
1	128	1	310	94.60059171597632
1	191	1	218	94.4327731092437
0	99999999999999999	1	183	91.40995260663506
1	180	1	184	92.91666666666666
1	474	1	490	91.45752895752896
1	482	1	564	95.85459183673468
1	234	1	319	95.91911764705883
1	110	1	255	94.03914590747331
0	99999999999999999	1	135	92.25460122699386
1	731	1	735	97.57905138339922
0	99999999999999999	1	426	92.29910714285715
1	258	1	272	93.56187290969899
1	177	1	209	94.12393162393164
1	298	1	312	90.72822822822823
0	99999999999999999	1	395	92.44047619047619
1	179	1	183	91.6866028708134
1	274	1	306	94.57335329341318
0	99999999999999999	1	389	91.59587378640778
1	558	1	581	91.2162162162162
0	99999999999999999	1	195	92.27272727272727
1	233	1	248	93.75
1	650	1	671	97.94054441260744
1	382	1	637	95.70075757575758
1	244	1	355	95.46957671957671
1	371	1	388	95.30120481927712
1	186	1	190	90.98837209302326
0	99999999999999999	1	1040	98.31843838193791
1	323	1	336	95.71727019498609
1	347	1	351	95.37292817679557
1	593	1	607	96.43423137876385
1	323	1	346	96.1195054945055
1	1542	1	1570	98.93617021276596
1	207	1	250	93.24448529411764
1	397	1	431	92.52747252747254
1	201	1	241	90.6015037593985
1	350	1	374	94.96875
1	138	1	393	96.30071599045345
1	262	1	266	93.88020833333331
1	401	1	558	92.86637931034483
1	145	1	149	90.68181818181819
1	300	1	344	97.03678474114442
0	99999999999999999	1	639	97.8474320241692
0	99999999999999999	1	264	94.921875
1	339	1	540	96.20967741935483
1	184	1	188	92.39386792452831
1	446	1	456	95.2962577962578
1	231	1	235	94.45525291828793
1	176	1	200	94.07276995305165
1	455	1	767	96.02201257861637
1	183	1	197	91.47727272727273
0	99999999999999999	1	231	93.9453125
0	99999999999999999	1	304	93.56060606060605
1	305	1	360	90.87357954545453
1	373	1	360	94.59459459459458
1	213	1	236	92.4715909090909
0	99999999999999999	1	226	91.45
1	125	1	128	90.5448717948718
1	260	1	273	92.56055363321798
1	245	1	333	93.80311614730877
1	108	1	265	96.37931034482759
1	836	1	1051	98.53488372093024
1	943	1	2188	99.3942481884058
0	99999999999999999	1	259	91.44503546099291
0	99999999999999999	1	173	91.26275510204081
1	249	1	254	93.77256317689533
0	99999999999999999	1	191	90.8675799086758
1	349	1	374	92.15625
1	570	1	617	97.49608763693271
1	274	1	313	96.4179104477612
1	310	1	314	92.72103658536587
1	249	1	253	95.05395683453237
1	140	1	144	92.99698795180723
1	219	1	370	95.68527918781726
1	168	1	192	90.41095890410959
0	99999999999999999	1	187	90.68396226415094
1	317	1	332	94.67787114845939
1	560	1	564	97.66156462585033
0	99999999999999999	0	99999999999999999	91.87306501547987
1	170	1	215	93.28512396694215
0	99999999999999999	1	131	90.42207792207792
1	130	1	193	92.53472222222223
0	99999999999999999	1	260	92.26398601398601
1	771	1	775	98.54140526976161
1	392	1	396	94.4905213270142
1	227	1	294	90.20771513353115
1	240	1	244	93.25842696629212
1	124	1	154	91.27747252747253
1	360	1	360	97.54335260115607
1	600	1	604	92.78085443037975
1	278	1	291	91.89082278481013
1	226	1	252	95.48479087452472
1	311	1	339	92.11065573770492
1	212	1	317	95.07246376811594
1	305	1	334	94.84679665738162
1	1792	1	1808	99.45474372955289
1	535	1	548	91.41986062717768
0	99999999999999999	0	99999999999999999	90.6640625
1	201	1	253	96.08812949640289
0	99999999999999999	1	234	91.259765625
1	298	1	313	91.40855457227137
1	395	1	422	95.52777777777779
0	99999999999999999	1	359	94.96753246753248
0	99999999999999999	1	360	90.98731884057972
1	176	1	189	91.34146341463416
0	99999999999999999	1	368	92.00507614213198
0	99999999999999999	1	203	90.30269058295964
1	470	1	478	95.15407554671967
1	428	1	539	96.60904255319147
0	99999999999999999	1	367	92.10695876288658
1	197	0	99999999999999999	91.9876453488372
1	363	1	392	93.6144578313253
0	99999999999999999	1	206	92.4030172413793
1	325	1	329	96.31728045325778
1	143	1	638	98.23059360730593
1	778	1	782	93.36075205640424
1	257	1	349	93.26923076923077
0	99999999999999999	1	360	91.0845588235294
1	480	1	599	96.05999999999999
0	99999999999999999	1	132	90.52547770700637
0	99999999999999999	1	1013	98.63658301158301
1	229	1	519	92.52622377622376
0	99999999999999999	1	527	95.02712477396022
0	99999999999999999	1	158	91.53225806451613
0	99999999999999999	1	132	90.52547770700637
1	672	1	734	96.52044854881267
1	124	1	2120	99.19035414725069
0	99999999999999999	1	534	94.31818181818183
1	322	1	369	95.49492385786803
1	324	1	351	95.34574468085106
1	291	1	295	94.50934579439252
1	447	1	462	94.89361702127658
1	254	1	332	94.51308139534882
1	540	1	544	91.23893805309734
0	99999999999999999	1	347	94.74393530997305
1	321	1	452	96.74258474576271
1	125	1	291	95.29272151898735
0	99999999999999999	0	99999999999999999	91.83206106870229
1	212	1	242	90.00000000000001
0	99999999999999999	1	304	93.05555555555557
0	99999999999999999	1	188	90.44811320754717
1	257	1	272	91.03535353535354
0	99999999999999999	1	303	91.38461538461537
1	240	1	254	93.36917562724014
1	480	1	562	97.08262350936967
0	99999999999999999	1	432	92.28665207877461
1	190	1	203	94.47004608294932
1	405	1	444	92.15738758029978
1	1187	1	1199	97.6326530612245
1	204	1	247	92.58241758241758
0	99999999999999999	1	183	90.20935960591133
1	182	1	225	92.04081632653062
1	235	1	239	90.88345864661653
1	311	1	368	90.99872773536894
1	270	1	274	94.16666666666667
1	140	1	304	95.96036585365852
1	330	0	99999999999999999	91.31838905775076
0	99999999999999999	1	125	90.08620689655173
1	303	1	342	91.10054347826087
0	99999999999999999	1	461	96.79158110882956
1	216	1	299	95.83333333333334
1	290	1	347	91.49590163934427
1	139	1	145	93.22289156626508
1	245	1	281	93.36569579288027
1	277	1	376	96.00866336633663
1	189	1	193	93.48837209302326
1	423	1	509	90.86174242424242
1	233	1	262	94.51219512195124
1	307	1	322	94.62750716332378
0	99999999999999999	1	200	93.359375
1	221	1	976	97.85429141716567
1	197	1	711	97.37738419618529
0	99999999999999999	0	99999999999999999	91.94029850746269
1	238	1	420	91.83976261127596
1	397	1	401	94.67647058823529
0	99999999999999999	1	208	91.75646551724138
1	217	1	244	92.77777777777777
1	763	1	767	98.12421185372006
0	99999999999999999	1	241	91.09141791044775
0	99999999999999999	1	524	91.05191256830602
1	362	1	385	95.48525798525799
0	99999999999999999	1	399	92.17647058823529
1	176	1	180	91.83168316831683
1	196	1	200	91.96035242290749
1	295	1	299	94.97663551401868
1	453	1	492	96.05899419729208
1	280	1	401	97.39709443099275
1	1165	1	1169	98.45976529756915
1	260	1	264	91.21376811594202
1	446	1	450	91.20273109243698
1	193	1	197	90.6392694063927
1	176	1	191	92.71788990825688
1	281	1	381	97.22906403940888
0	99999999999999999	1	360	90.7421875
1	178	1	207	92.8648068669528
1	184	1	216	90.59917355371901
1	194	1	221	94.77911646586347
1	284	1	320	95.2536231884058
1	525	1	606	93.70063191153238
1	254	1	267	95.84805653710248
1	368	1	432	95.7214765100671
1	344	1	377	93.60972568578553
1	150	1	154	92.22222222222221
1	566	1	570	94.94949494949495
1	244	1	343	95.0
0	99999999999999999	1	163	91.73280423280421
1	543	1	547	96.11013986013988
1	524	1	553	96.38554216867469
1	464	1	540	94.12411971830986
0	99999999999999999	1	487	94.2514677103718
1	327	1	352	94.53947368421052
0	99999999999999999	1	318	91.19152046783627
1	178	1	191	90.74074074074075
1	574	1	734	97.9002624671916
1	844	1	869	97.28260869565217
1	360	1	364	90.61696658097685
0	99999999999999999	1	249	93.63718411552345
1	197	1	201	90.41095890410958
0	99999999999999999	1	263	91.62371134020619
1	747	1	818	97.55338078291814
1	351	1	1034	98.41831916902738
1	242	1	368	95.00636132315523
1	305	1	309	94.98456790123457
1	382	1	406	94.5150115473441
0	99999999999999999	1	886	99.07764317180616
1	194	1	198	92.22222222222223
1	287	1	307	91.02941176470588
0	99999999999999999	1	364	92.23582474226802
1	222	1	317	93.0072463768116
1	186	1	214	92.23958333333333
1	230	1	234	94.84732824427482
1	154	1	167	93.05555555555556
1	335	1	339	95.6164383561644
1	246	1	263	93.00176056338029
1	556	1	638	98.11746987951805
1	110	1	3518	99.62570621468926
1	194	1	249	93.521897810219
1	325	1	343	93.47222222222221
0	99999999999999999	1	205	90.19396551724137
1	361	1	429	95.23026315789475
1	254	1	284	96.66123778501628
1	294	1	322	94.56997084548105
1	124	1	182	94.17475728155341
1	204	1	298	95.35603715170278
0	99999999999999999	1	1081	97.8677797833935
1	305	1	309	94.31475903614458
1	660	1	664	94.52554744525548
1	495	1	514	91.67439703153988
1	174	1	224	93.07768924302789
1	334	1	379	91.07587064676616
1	263	1	276	94.36026936026936
1	398	1	463	95.70473251028807
1	416	1	420	93.79157427937915
1	216	1	220	92.69153225806453
1	217	1	258	94.87632508833923
1	328	1	332	92.97752808988764
0	99999999999999999	1	344	93.90243902439025
1	138	1	142	94.28353658536585
0	99999999999999999	1	360	90.0398406374502
1	234	1	360	93.76854599406526
1	240	1	265	94.19795221843003
1	411	1	429	96.13686534216336
0	99999999999999999	1	242	93.330223880597
1	308	1	341	94.57417582417582
1	670	1	674	93.76698369565217
1	253	1	284	96.16666666666667
1	171	1	175	90.71969696969697
1	692	1	745	97.55859375
1	335	1	360	93.766846361186
0	99999999999999999	1	250	94.56319702602231
1	370	1	420	92.60786802030458
1	254	1	304	94.0909090909091
1	135	1	139	91.96969696969697
1	563	1	567	94.92635024549918
1	119	1	343	95.41440217391303
1	199	1	226	90.61244979919681
1	135	1	139	94.88636363636364
1	197	1	201	92.85714285714286
1	124	1	140	90.92261904761904
1	338	1	361	92.64896373056996
1	332	1	346	90.20721925133691
1	471	1	494	95.10556621880998
1	130	1	228	93.87351778656127
0	99999999999999999	1	128	90.33333333333333
1	227	1	231	95.19607843137254
1	535	1	539	92.90123456790123
0	99999999999999999	1	420	91.497461928934
1	147	1	151	90.51724137931035
1	341	1	355	94.64760638297871
1	303	1	341	94.10762942779293
1	362	1	504	97.54253308128546
0	99999999999999999	1	324	96.26436781609195
1	244	1	260	91.68118466898954
1	227	1	249	95.16423357664233
1	210	1	214	93.29787234042554
1	296	1	310	91.8429003021148
0	99999999999999999	1	384	92.81784841075796
0	99999999999999999	1	218	90.08264462809917
1	133	1	242	94.3702290076336
1	297	1	301	94.1358024691358
1	418	0	99999999999999999	90.00796178343948
1	525	1	539	91.77748226950355
1	562	1	589	93.86215334420879
1	480	1	484	95.75936883629191
1	318	1	322	94.54479768786126
1	546	1	560	98.07692307692308
1	170	1	174	92.76649746192894
1	752	1	756	95.85467349551857
0	99999999999999999	1	600	93.32865168539327
1	411	1	481	91.11386138613862
1	375	1	402	95.34198113207546
0	99999999999999999	1	360	92.48338870431893
1	523	1	552	96.04922279792744
1	440	1	444	96.48605150214593
1	1384	1	1388	98.68794326241135
1	240	1	298	96.41203703703704
0	99999999999999999	1	198	93.09954751131221
1	431	1	435	97.52717391304347
1	360	1	373	97.23618090452261
0	99999999999999999	1	600	91.45631067961166
1	189	1	193	92.33870967741936
1	235	1	239	93.5823754789272
1	220	1	224	92.60912698412699
1	579	1	627	96.02623456790126
1	872	1	876	97.86348501664818
1	665	1	669	97.9407514450867
0	99999999999999999	0	99999999999999999	90.2190923317684
1	427	1	490	94.15362035225048
1	185	1	228	93.95
1	317	1	341	95.36401098901099
1	155	1	169	92.5657894736842
0	99999999999999999	1	265	95.08771929824562
1	351	1	453	94.90546218487394
1	422	1	426	90.03303964757708
1	150	1	232	92.60700389105058
1	251	1	377	96.62747524752474
0	99999999999999999	1	728	97.97745358090185
1	604	1	624	93.85692068429239
0	99999999999999999	1	190	91.37731481481481
1	193	1	226	91.63346613545816
1	516	1	544	97.69094138543517
1	276	1	311	94.42365269461078
1	956	1	1058	98.0724838411819
