早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	142	92.85714285714285
1	241	1	331	91.78272980501393
0	99999999999999999	1	480	91.28289473684211
0	99999999999999999	1	330	94.65811965811966
1	1571	1	1575	99.11442006269593
1	491	1	509	96.76275992438565
1	832	1	2664	99.27973977695169
1	240	1	269	92.98986486486487
0	99999999999999999	1	360	92.42294520547945
1	239	1	243	92.31481481481482
1	520	1	524	96.39945652173913
1	134	1	420	99.1032608695652
1	150	0	99999999999999999	91.58088235294117
0	99999999999999999	1	480	91.28787878787878
0	99999999999999999	1	600	91.2112932604736
1	202	1	234	95.24509803921569
1	320	1	324	96.82890855457228
1	538	1	542	97.78119507908612
0	99999999999999999	1	420	92.59906759906758
1	336	1	368	95.96055979643765
1	295	1	360	93.92097264437689
1	290	1	294	95.72981366459626
1	1172	1	1198	98.6842105263158
0	99999999999999999	1	360	97.17912552891396
0	99999999999999999	1	360	91.80327868852459
0	99999999999999999	1	366	94.56380208333333
0	99999999999999999	1	420	93.61413043478261
1	195	1	242	92.5925925925926
0	99999999999999999	1	360	98.32317073170731
1	122	1	181	90.44117647058822
1	217	1	232	92.00581395348838
1	140	1	144	92.98780487804878
0	99999999999999999	1	360	94.609375
1	135	1	242	94.30555555555556
0	99999999999999999	1	360	98.86538461538461
0	99999999999999999	1	374	91.57051282051282
1	204	1	222	91.37755102040818
1	195	1	199	90.06696428571428
1	389	1	393	95.95323741007194
1	337	1	344	94.5228494623656
1	630	1	634	97.48106060606061
0	99999999999999999	1	420	95.07472826086958
1	255	1	259	92.57246376811595
0	99999999999999999	1	200	90.35087719298244
1	137	1	141	94.6656050955414
1	310	1	733	97.7931488801054
0	99999999999999999	1	623	96.07692307692308
0	99999999999999999	1	480	90.72580645161291
1	321	1	325	91.85714285714285
0	99999999999999999	1	360	97.46621621621622
0	99999999999999999	1	360	94.56335616438355
0	99999999999999999	1	1204	98.4018729641694
0	99999999999999999	1	360	91.03159851301115
1	396	1	428	96.74276169265033
1	629	1	676	98.36095100864554
0	99999999999999999	1	360	94.47439353099732
0	99999999999999999	1	266	91.70918367346938
1	463	0	99999999999999999	90.65514469453377
1	244	1	257	93.0701754385965
0	99999999999999999	1	183	91.7892156862745
0	99999999999999999	1	359	93.34415584415585
1	201	1	205	91.2280701754386
1	421	0	99999999999999999	91.29256965944272
0	99999999999999999	1	480	93.61948955916472
0	99999999999999999	1	360	95.96505823627288
1	338	1	351	94.42970822281168
1	625	1	1329	98.82092851879146
0	99999999999999999	1	258	92.15425531914894
0	99999999999999999	1	360	93.79464285714288
1	247	1	251	93.7037037037037
1	186	1	202	93.66666666666667
0	99999999999999999	1	360	96.08410493827161
0	99999999999999999	1	360	98.54675652906487
0	99999999999999999	1	243	91.76029962546816
1	230	1	360	93.91891891891892
0	99999999999999999	1	337	92.3972602739726
0	99999999999999999	1	360	91.6158536585366
1	372	1	420	94.2214111922141
0	99999999999999999	1	360	95.46076642335765
1	684	1	688	91.08893557422971
0	99999999999999999	1	360	93.43065693430657
0	99999999999999999	1	420	92.44730679156908
0	99999999999999999	1	360	94.26523297491039
1	185	1	214	93.35774058577405
1	236	1	420	92.26027397260275
0	99999999999999999	1	360	99.7104138551507
0	99999999999999999	1	139	91.14906832298136
0	99999999999999999	1	480	93.2843137254902
1	124	1	540	99.16317991631799
1	4874	1	4878	99.66857026310421
0	99999999999999999	1	360	94.67905405405408
0	99999999999999999	1	360	97.82838983050848
1	654	1	693	92.04387186629528
0	99999999999999999	1	322	95.02967359050444
0	99999999999999999	1	540	96.28690036900367
1	233	1	248	94.70260223048327
1	315	1	791	98.13797313797313
1	166	1	420	97.69176136363637
0	99999999999999999	1	600	95.4326923076923
0	99999999999999999	1	360	92.8409090909091
0	99999999999999999	1	360	96.1890243902439
1	495	1	675	98.63309352517985
0	99999999999999999	1	151	92.63392857142858
0	99999999999999999	1	600	92.2244094488189
0	99999999999999999	1	480	92.78169014084507
0	99999999999999999	1	321	94.4364161849711
0	99999999999999999	1	360	98.51258581235697
1	274	1	278	90.04385964912281
0	99999999999999999	1	420	91.71875
1	411	1	444	92.98387096774194
0	99999999999999999	1	360	91.5032679738562
0	99999999999999999	1	360	97.10620525059664
1	195	1	209	93.32627118644069
1	420	1	424	96.99331848552339
1	517	1	521	95.98540145985402
0	99999999999999999	1	420	90.28954802259886
1	281	1	360	92.92385057471265
0	99999999999999999	1	360	92.46323529411765
1	275	1	279	94.95762711864406
1	314	1	420	95.67307692307693
1	244	1	1163	98.3150800336984
1	220	0	99999999999999999	92.84000000000002
0	99999999999999999	1	420	90.98591549295773
1	338	1	351	94.26392572944297
1	253	1	257	90.17543859649123
0	99999999999999999	1	1299	98.77358490566039
0	99999999999999999	1	420	98.53488372093024
0	99999999999999999	1	360	90.43560606060605
1	136	1	192	93.03652968036529
1	297	1	420	94.46107784431138
0	99999999999999999	1	360	93.53715170278639
0	99999999999999999	1	1208	98.84146341463415
1	394	1	480	90.39812646370025
0	99999999999999999	1	540	94.88188976377953
1	288	1	360	94.39102564102564
1	285	1	289	93.96687697160884
1	834	1	934	98.02974947807932
1	239	1	243	94.21641791044777
1	247	1	360	94.38405797101449
0	99999999999999999	1	420	91.72960725075528
0	99999999999999999	1	420	93.99546827794562
1	196	1	212	91.5625
0	99999999999999999	1	420	96.29284649776453
1	216	1	220	92.71255060728744
0	99999999999999999	1	155	93.38235294117646
0	99999999999999999	1	420	94.4364161849711
0	99999999999999999	1	360	95.9096109839817
1	208	1	363	93.89386189258312
1	105	1	726	98.79032258064517
0	99999999999999999	1	360	99.59407535944472
1	318	1	447	94.70744680851064
1	263	1	267	94.5993031358885
1	279	1	540	97.2608024691358
0	99999999999999999	1	360	92.68953068592057
0	99999999999999999	1	604	97.19793322734499
0	99999999999999999	1	409	93.33524027459953
0	99999999999999999	1	377	94.17293233082707
0	99999999999999999	1	420	94.62719298245615
0	99999999999999999	1	249	93.38235294117648
0	99999999999999999	1	360	94.4927536231884
1	244	1	357	95.0261780104712
1	142	1	728	98.01061007957561
0	99999999999999999	1	360	90.94827586206895
0	99999999999999999	1	183	92.07920792079207
0	99999999999999999	1	360	91.13869863013699
1	235	1	360	91.3425925925926
1	339	1	398	95.14880952380952
1	167	1	171	92.42227979274612
0	99999999999999999	1	360	97.0303867403315
1	100	1	320	94.05797101449275
0	99999999999999999	1	360	93.01839464882943
0	99999999999999999	1	420	96.875
0	99999999999999999	1	360	94.71378504672897
1	192	1	291	94.79838709677419
0	99999999999999999	1	360	97.57194244604315
0	99999999999999999	1	204	95.12331838565022
1	224	1	600	96.875
0	99999999999999999	1	369	94.68354430379748
1	255	1	420	94.364161849711
0	99999999999999999	1	388	96.01851851851853
1	1796	1	1805	98.96857923497268
0	99999999999999999	1	238	91.2109375
1	161	1	174	92.45049504950495
1	134	1	467	96.64141414141415
1	264	1	360	95.10714285714286
0	99999999999999999	1	645	97.43303571428572
0	99999999999999999	1	660	91.47727272727272
1	289	1	314	93.16520467836257
0	99999999999999999	1	208	92.05555555555556
0	99999999999999999	1	229	95.85040983606557
1	586	1	666	97.86496350364963
0	99999999999999999	1	360	95.72208737864078
0	99999999999999999	1	4086	99.64720194647202
0	99999999999999999	1	193	90.25229357798165
0	99999999999999999	1	480	91.72749391727494
0	99999999999999999	1	360	95.20408163265306
0	99999999999999999	1	360	90.44117647058823
0	99999999999999999	1	360	93.03435114503816
0	99999999999999999	1	150	90.28571428571429
0	99999999999999999	1	420	91.83333333333333
1	252	1	256	94.36619718309859
1	364	1	368	96.3329081632653
0	99999999999999999	1	360	93.9885496183206
0	99999999999999999	1	210	91.3961038961039
0	99999999999999999	1	393	93.97374701670643
1	238	1	360	92.36607142857143
0	99999999999999999	1	360	96.69291338582676
0	99999999999999999	1	742	97.95751633986929
1	216	1	220	91.70081967213115
0	99999999999999999	1	360	91.85435435435437
0	99999999999999999	1	239	90.3409090909091
0	99999999999999999	1	702	97.20123626373626
0	99999999999999999	1	420	96.14825581395348
0	99999999999999999	1	268	91.93686006825938
0	99999999999999999	1	480	95.01353790613719
1	228	1	360	92.98664122137404
1	396	1	400	98.17518248175183
