早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	83.30605564648118
1	369	1	373	85.80357142857142
1	124	1	140	81.38157894736844
0	99999999999999999	0	99999999999999999	80.9880239520958
0	99999999999999999	0	99999999999999999	82.15447154471545
0	99999999999999999	0	99999999999999999	80.82344213649853
0	99999999999999999	0	99999999999999999	86.61003236245955
0	99999999999999999	1	660	83.32637729549249
0	99999999999999999	0	99999999999999999	84.28861788617887
0	99999999999999999	0	99999999999999999	86.5625
0	99999999999999999	1	360	89.03429602888087
0	99999999999999999	1	600	81.8374060150376
1	294	1	308	81.26865671641791
0	99999999999999999	1	312	86.04910714285715
0	99999999999999999	1	480	89.91116751269035
1	120	1	136	84.5303867403315
1	401	0	99999999999999999	87.0845921450151
0	99999999999999999	0	99999999999999999	83.42274678111588
0	99999999999999999	0	99999999999999999	84.69188767550702
0	99999999999999999	0	99999999999999999	83.24261275272161
1	437	1	483	85.48228346456693
1	423	1	427	84.06652360515022
1	357	1	376	88.39285714285714
1	479	1	483	87.300796812749
0	99999999999999999	0	99999999999999999	84.51612903225805
1	497	0	99999999999999999	85.62499999999999
1	309	1	333	89.03203342618383
1	344	1	387	84.61771844660196
1	120	1	134	81.56077348066299
1	174	1	188	84.41943127962084
1	563	1	622	89.57703927492447
1	409	1	423	89.41647597254004
0	99999999999999999	1	360	85.80508474576271
0	99999999999999999	1	540	85.89357429718876
0	99999999999999999	0	99999999999999999	80.52232854864432
0	99999999999999999	0	99999999999999999	85.99849849849849
1	625	1	629	89.60889570552146
0	99999999999999999	1	420	82.79132791327913
0	99999999999999999	1	140	87.42469879518072
1	117	0	99999999999999999	87.83464566929133
0	99999999999999999	0	99999999999999999	83.30683624801271
0	99999999999999999	1	360	84.93031358885018
0	99999999999999999	1	149	88.61607142857143
1	175	1	189	87.84562211981566
0	99999999999999999	1	540	86.83651804670914
0	99999999999999999	1	360	81.57294832826747
0	99999999999999999	1	420	86.17824773413898
0	99999999999999999	0	99999999999999999	87.59780907668232
0	99999999999999999	1	480	86.98170731707316
0	99999999999999999	1	184	84.76190476190476
0	99999999999999999	1	360	87.01584507042254
0	99999999999999999	0	99999999999999999	81.95121951219511
1	357	1	480	87.26635514018692
0	99999999999999999	1	129	85.48387096774194
0	99999999999999999	1	307	88.37920489296637
0	99999999999999999	0	99999999999999999	85.92767295597484
0	99999999999999999	1	202	88.60132158590308
1	454	0	99999999999999999	86.92307692307693
0	99999999999999999	1	205	89.83695652173914
0	99999999999999999	1	186	87.26415094339622
0	99999999999999999	0	99999999999999999	80.4915514592934
0	99999999999999999	1	360	83.65384615384616
0	99999999999999999	1	360	83.21428571428572
1	449	1	453	89.2287234042553
0	99999999999999999	0	99999999999999999	86.08630952380953
0	99999999999999999	0	99999999999999999	87.68174474959613
0	99999999999999999	0	99999999999999999	86.28389154704945
1	182	1	207	89.8936170212766
