早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	68.34843492586491
0	99999999999999999	1	600	69.4626168224299
0	99999999999999999	0	99999999999999999	66.9983416252073
0	99999999999999999	0	99999999999999999	69.97126436781609
0	99999999999999999	1	360	65.11437908496733
0	99999999999999999	0	99999999999999999	68.91447368421052
0	99999999999999999	0	99999999999999999	69.30327868852459
0	99999999999999999	1	600	67.4149338374291
0	99999999999999999	0	99999999999999999	68.45425867507886
0	99999999999999999	0	99999999999999999	69.81658692185009
