早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
1	452	1	456	86.09081419624218
1	332	1	336	86.01108033240997
0	99999999999999999	1	149	88.07471264367815
1	226	1	242	83.88047138047138
0	99999999999999999	0	99999999999999999	86.08038348082596
0	99999999999999999	0	99999999999999999	82.001647446458
0	99999999999999999	1	258	85.2124183006536
1	472	1	501	83.88526119402985
0	99999999999999999	0	99999999999999999	81.81640625
1	697	1	701	81.68844566712518
0	99999999999999999	0	99999999999999999	80.35150078988941
1	408	1	412	89.29425837320574
0	99999999999999999	1	487	88.47087378640776
1	164	1	168	83.37264150943396
1	280	1	286	85.7905982905983
0	99999999999999999	0	99999999999999999	82.001647446458
1	190	1	198	80.12452107279694
0	99999999999999999	0	99999999999999999	89.02053712480252
0	99999999999999999	0	99999999999999999	86.75040518638573
0	99999999999999999	0	99999999999999999	86.65123456790123
0	99999999999999999	1	123	87.41554054054055
1	224	1	242	85.46610169491525
0	99999999999999999	0	99999999999999999	80.1171875
0	99999999999999999	0	99999999999999999	86.68962722852511
0	99999999999999999	1	456	85.88877338877339
0	99999999999999999	1	422	86.91206543967282
0	99999999999999999	0	99999999999999999	84.29133858267716
0	99999999999999999	0	99999999999999999	88.1475667189953
0	99999999999999999	0	99999999999999999	84.57890743550836
1	340	1	346	89.53877005347594
1	309	1	319	86.51315789473685
0	99999999999999999	1	124	82.93269230769232
0	99999999999999999	1	343	86.76829268292683
0	99999999999999999	0	99999999999999999	84.95662460567823
0	99999999999999999	1	140	89.31962025316457
1	177	1	208	87.13692946058092
0	99999999999999999	0	99999999999999999	83.65066225165562
0	99999999999999999	0	99999999999999999	85.20325203252031
0	99999999999999999	0	99999999999999999	84.89837398373983
0	99999999999999999	1	363	84.50520833333333
0	99999999999999999	1	247	83.49358974358974
0	99999999999999999	0	99999999999999999	86.09298531810767
1	207	1	231	85.068093385214
0	99999999999999999	1	189	86.86926605504588
0	99999999999999999	1	203	82.98913043478261
1	282	1	294	86.08356940509915
0	99999999999999999	0	99999999999999999	84.17065390749603
0	99999999999999999	0	99999999999999999	87.99923195084483
0	99999999999999999	0	99999999999999999	88.98573692551506
0	99999999999999999	1	147	89.61988304093568
0	99999999999999999	1	269	88.25757575757576
1	533	1	543	83.86524822695036
0	99999999999999999	0	99999999999999999	81.17283950617283
1	622	1	626	88.75192604006163
0	99999999999999999	1	135	81.0792349726776
1	195	1	199	89.26991150442477
0	99999999999999999	0	99999999999999999	85.55555555555556
1	246	1	280	82.92586750788644
0	99999999999999999	0	99999999999999999	80.9695512820513
1	352	1	356	88.1578947368421
0	99999999999999999	1	483	86.93069306930694
0	99999999999999999	1	261	81.62460567823345
0	99999999999999999	1	162	85.5625
1	171	1	195	84.92943548387098
0	99999999999999999	1	167	87.37113402061856
1	557	1	590	89.4308943089431
1	197	1	211	88.80753138075315
0	99999999999999999	0	99999999999999999	82.8368794326241
0	99999999999999999	1	435	86.14729458917834
0	99999999999999999	0	99999999999999999	86.50709219858156
1	296	1	300	88.82175226586102
0	99999999999999999	1	494	81.16504854368931
0	99999999999999999	1	319	86.45231213872833
0	99999999999999999	1	125	84.25000000000001
1	265	1	269	83.95270270270271
0	99999999999999999	0	99999999999999999	86.92733017377567
0	99999999999999999	1	309	87.93352601156069
1	605	1	609	89.98397435897436
1	234	1	244	83.81147540983606
1	537	1	541	89.59074733096085
1	214	1	240	87.14912280701753
0	99999999999999999	1	192	83.35253456221199
0	99999999999999999	0	99999999999999999	81.83279742765274
0	99999999999999999	0	99999999999999999	88.18108974358975
1	182	1	186	88.78504672897196
1	199	1	203	86.04910714285717
1	388	1	392	87.5599520383693
0	99999999999999999	0	99999999999999999	80.69571865443426
1	410	1	420	88.14461883408072
0	99999999999999999	0	99999999999999999	80.28225806451614
0	99999999999999999	0	99999999999999999	82.71943573667711
1	172	1	241	88.15298507462688
0	99999999999999999	1	264	87.37024221453288
0	99999999999999999	1	562	86.3135593220339
1	244	1	248	89.22101449275362
1	422	1	426	81.2753036437247
1	599	1	603	85.09538950715421
0	99999999999999999	1	258	83.92226148409894
1	215	1	227	85.79545454545455
0	99999999999999999	1	371	86.00374064837905
1	241	1	346	88.54712041884817
0	99999999999999999	1	145	86.38392857142858
1	185	1	190	80.810546875
0	99999999999999999	0	99999999999999999	88.72432859399684
0	99999999999999999	0	99999999999999999	81.5955766192733
0	99999999999999999	0	99999999999999999	88.2520325203252
0	99999999999999999	0	99999999999999999	85.82802547770702
0	99999999999999999	0	99999999999999999	86.37820512820512
1	504	1	508	84.5754716981132
