早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	0	99999999999999999	80.85191082802547
0	99999999999999999	0	99999999999999999	81.59836065573771
1	361	1	365	89.37823834196891
0	99999999999999999	0	99999999999999999	82.68656716417911
0	99999999999999999	1	257	89.66431095406361
0	99999999999999999	0	99999999999999999	87.16417910447763
0	99999999999999999	0	99999999999999999	85.30075187969923
1	354	1	379	86.5340909090909
1	480	1	506	87.90394973070018
0	99999999999999999	1	129	87.65923566878982
0	99999999999999999	0	99999999999999999	84.12576687116564
0	99999999999999999	0	99999999999999999	88.12199036918138
0	99999999999999999	0	99999999999999999	84.83082706766916
0	99999999999999999	0	99999999999999999	87.08217270194986
1	244	1	279	87.3040752351097
1	422	1	488	88.28740157480316
1	554	1	578	86.90851735015772
0	99999999999999999	0	99999999999999999	89.3021472392638
1	243	1	247	83.10185185185185
0	99999999999999999	0	99999999999999999	86.94398682042834
0	99999999999999999	0	99999999999999999	89.77642276422765
0	99999999999999999	0	99999999999999999	83.88364779874213
0	99999999999999999	0	99999999999999999	87.98465266558965
0	99999999999999999	0	99999999999999999	86.03053435114504
1	302	1	306	88.8586956521739
0	99999999999999999	1	126	88.66666666666667
0	99999999999999999	0	99999999999999999	81.56877897990725
0	99999999999999999	1	140	89.39393939393939
0	99999999999999999	1	182	86.25
0	99999999999999999	0	99999999999999999	86.76587301587301
0	99999999999999999	0	99999999999999999	86.25192012288787
1	375	1	389	87.10748792270532
1	203	1	207	89.13755458515284
0	99999999999999999	0	99999999999999999	88.5752688172043
1	640	1	677	82.74932614555257
0	99999999999999999	0	99999999999999999	85.84983498349835
0	99999999999999999	0	99999999999999999	85.0705329153605
1	326	1	358	87.56127450980392
1	413	1	430	84.7107438016529
1	167	1	171	82.8054298642534
0	99999999999999999	0	99999999999999999	82.59312320916906
0	99999999999999999	1	485	89.20454545454545
0	99999999999999999	0	99999999999999999	83.67647058823529
0	99999999999999999	0	99999999999999999	80.79877112135176
1	342	1	365	88.52409638554217
0	99999999999999999	0	99999999999999999	80.26315789473684
0	99999999999999999	0	99999999999999999	81.65289256198346
1	422	0	99999999999999999	87.64044943820225
1	644	1	678	87.19093406593404
0	99999999999999999	0	99999999999999999	85.07575757575756
0	99999999999999999	0	99999999999999999	81.95266272189349
0	99999999999999999	0	99999999999999999	88.65007541478131
1	498	1	511	88.48389982110912
0	99999999999999999	0	99999999999999999	83.94777265745009
0	99999999999999999	0	99999999999999999	82.30158730158732
1	504	1	508	89.83644859813084
1	237	1	285	87.38636363636365
0	99999999999999999	0	99999999999999999	86.06211656441717
0	99999999999999999	0	99999999999999999	81.87881097560975
0	99999999999999999	0	99999999999999999	85.06493506493506
1	319	0	99999999999999999	89.38640132669984
0	99999999999999999	1	259	86.8006993006993
0	99999999999999999	0	99999999999999999	80.41195476575122
0	99999999999999999	0	99999999999999999	80.55555555555556
0	99999999999999999	0	99999999999999999	86.12334801762113
0	99999999999999999	0	99999999999999999	88.33722741433021
1	293	1	297	85.63049853372435
0	99999999999999999	0	99999999999999999	88.26985413290113
0	99999999999999999	1	368	88.51851851851852
1	213	1	217	89.77272727272727
0	99999999999999999	0	99999999999999999	85.09984639016899
0	99999999999999999	0	99999999999999999	81.96457326892109
1	150	1	154	89.375
1	417	1	490	81.72718808193669
1	179	1	183	89.90384615384616
