早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	190	92.14449541284404
0	99999999999999999	0	99999999999999999	90.6576980568012
0	99999999999999999	1	153	91.57458563535911
1	491	1	495	90.375
1	208	1	269	94.28694158075602
0	99999999999999999	1	360	96.70758928571428
1	579	1	583	97.97185430463577
0	99999999999999999	1	360	99.30666666666667
1	383	1	387	90.95552884615385
1	406	1	410	96.95550351288055
0	99999999999999999	1	442	90.79229122055675
1	284	1	360	90.06211180124224
1	250	1	254	93.66071428571429
0	99999999999999999	1	480	97.68258426966291
1	442	1	446	92.29744136460556
0	99999999999999999	1	443	93.10897435897435
1	246	1	286	94.19354838709678
0	99999999999999999	1	420	93.59838274932616
0	99999999999999999	1	360	93.17602040816328
1	298	1	302	95.25993883792049
1	234	1	360	91.7063492063492
1	412	1	480	92.31438515081206
1	347	1	351	91.22691292875989
1	275	1	336	95.67307692307693
0	99999999999999999	1	193	93.98364485981308
0	99999999999999999	1	253	95.93862815884476
1	218	1	257	90.39522058823529
1	233	1	237	92.2348484848485
0	99999999999999999	1	332	91.25000000000001
1	403	1	360	94.34410646387832
1	312	1	614	97.87401574803151
1	715	1	360	97.38955823293173
1	493	1	360	95.23584905660375
1	210	1	224	93.5483870967742
0	99999999999999999	1	2293	99.12100949094047
1	157	1	177	93.40101522842642
1	254	1	361	95.74675324675326
0	99999999999999999	1	360	94.74358974358975
0	99999999999999999	1	422	95.45194508009155
1	529	1	540	97.8368794326241
0	99999999999999999	1	256	94.76950354609929
1	343	1	347	93.59919571045576
1	173	1	177	91.46341463414635
1	256	1	360	93.0795847750865
1	423	1	427	90.01103752759383
1	213	1	217	93.29399141630901
0	99999999999999999	1	360	97.82608695652173
1	688	1	892	97.88943355119825
0	99999999999999999	1	528	96.28378378378378
1	404	1	360	93.313373253493
0	99999999999999999	1	359	96.40052356020942
1	271	1	275	94.60132890365448
0	99999999999999999	1	360	95.14508928571428
0	99999999999999999	1	360	91.76980198019803
0	99999999999999999	1	558	93.25601374570445
1	574	1	584	96.51741293532338
0	99999999999999999	1	521	91.92439862542956
1	256	1	360	91.04095563139931
0	99999999999999999	1	509	95.78625235404897
0	99999999999999999	1	185	90.58056872037915
0	99999999999999999	1	198	93.86061946902653
1	450	1	454	90.28066528066529
0	99999999999999999	0	99999999999999999	90.23809523809521
1	363	1	480	93.72614503816794
0	99999999999999999	1	360	93.32901554404145
0	99999999999999999	1	222	92.92168674698794
0	99999999999999999	1	604	92.1455223880597
1	512	1	600	98.53683148335017
1	696	1	2346	99.44713563605728
0	99999999999999999	1	523	91.53740875912408
1	230	1	237	94.7596153846154
0	99999999999999999	1	480	95.97505668934238
0	99999999999999999	1	360	95.11331444759207
1	298	1	363	95.38113695090439
0	99999999999999999	0	99999999999999999	90.29552715654953
0	99999999999999999	1	273	90.26360544217688
1	566	1	570	94.13135593220339
1	471	1	540	98.40277777777777
0	99999999999999999	1	210	94.7052401746725
0	99999999999999999	1	2051	99.33638996138997
0	99999999999999999	1	360	98.88328530259366
0	99999999999999999	1	145	93.75
0	99999999999999999	1	480	96.97549770290964
0	99999999999999999	1	360	95.11303191489361
1	276	1	280	94.13934426229508
0	99999999999999999	1	502	93.30614203454896
1	442	1	446	95.38912579957355
1	495	1	480	97.93715846994536
0	99999999999999999	1	420	99.53073432343236
1	331	1	335	90.18854748603351
1	462	1	582	92.03204047217538
0	99999999999999999	1	134	93.75000000000001
0	99999999999999999	1	420	90.51246537396122
0	99999999999999999	1	360	96.28807106598985
1	670	1	360	97.76140155728586
1	862	1	866	98.38664421997755
1	560	1	563	91.66666666666667
1	303	1	360	92.97101449275362
0	99999999999999999	1	360	98.22580645161291
0	99999999999999999	1	181	91.44088669950739
0	99999999999999999	1	360	95.09493670886076
1	246	1	316	94.86803519061583
0	99999999999999999	1	360	98.16680096696213
0	99999999999999999	1	360	98.45935314685316
0	99999999999999999	1	190	90.99770642201835
0	99999999999999999	1	162	92.26190476190476
0	99999999999999999	1	360	96.94656488549619
1	1616	1	1853	98.92344497607654
1	506	1	568	95.27310924369748
1	336	1	360	95.23809523809523
0	99999999999999999	1	420	95.67307692307693
1	739	1	360	98.46857597454256
0	99999999999999999	1	360	94.30100755667506
0	99999999999999999	1	248	91.54275092936803
1	204	1	208	91.7381974248927
0	99999999999999999	1	360	97.93296089385476
0	99999999999999999	1	504	96.75572519083968
0	99999999999999999	1	420	99.12532637075716
1	310	1	360	94.43681318681318
1	248	1	252	93.68231046931407
1	210	1	326	96.43371757925073
