早期検知したか	早期検知時刻	デッドラインミスが発生したか	デッドラインミス時刻	平均CPU利用率
0	99999999999999999	1	360	91.34963768115942
1	116	1	637	92.66917293233082
0	99999999999999999	1	278	90.27317880794703
0	99999999999999999	1	166	92.32336956521739
1	215	1	219	94.79166666666667
0	99999999999999999	1	169	93.07692307692308
1	160	1	164	92.36486486486486
1	368	0	99999999999999999	90.7780410742496
1	393	0	99999999999999999	95.25267993874427
0	99999999999999999	1	201	94.67592592592592
0	99999999999999999	1	987	97.89812067260138
0	99999999999999999	1	1219	97.9367954911433
1	1394	1	1409	98.63430758524706
1	358	1	395	93.58747044917257
0	99999999999999999	1	360	92.53731343283583
1	385	1	389	96.64634146341464
0	99999999999999999	1	360	96.73214285714286
0	99999999999999999	1	360	95.65355329949239
1	239	1	420	93.65384615384615
1	209	1	248	92.25746268656718
0	99999999999999999	1	420	94.73229706390327
1	180	1	193	90.10180995475112
1	223	1	376	94.98762376237624
1	675	1	679	98.14550641940085
1	357	1	624	98.45703125
0	99999999999999999	1	379	93.75
0	99999999999999999	1	480	95.74742268041237
1	238	1	319	92.96874999999999
1	370	1	480	94.09722222222223
1	210	1	214	92.40702479338844
0	99999999999999999	1	360	95.55084745762713
0	99999999999999999	1	420	94.33198380566802
1	469	1	473	95.54999999999998
1	230	1	234	92.65873015873017
1	333	1	420	95.33378746594005
0	99999999999999999	1	360	93.73501199040767
0	99999999999999999	1	238	91.08490566037737
1	919	1	1225	98.9541432019308
0	99999999999999999	1	244	90.33653846153847
1	345	1	540	93.13725490196077
0	99999999999999999	1	360	91.46455223880598
1	208	1	360	93.00000000000001
0	99999999999999999	1	360	90.64922480620154
0	99999999999999999	1	420	92.722371967655
1	189	1	193	93.40277777777776
1	171	1	175	92.66581632653063
1	381	1	480	93.15110565110565
0	99999999999999999	1	540	91.47727272727272
0	99999999999999999	1	420	95.2365308804205
0	99999999999999999	1	242	93.16037735849058
0	99999999999999999	1	215	93.33333333333334
0	99999999999999999	1	360	93.75
0	99999999999999999	1	284	93.58443708609273
0	99999999999999999	1	420	94.9468085106383
0	99999999999999999	1	360	96.78372739916551
0	99999999999999999	1	259	94.91228070175438
0	99999999999999999	1	360	96.22448979591837
0	99999999999999999	1	503	90.81920903954803
0	99999999999999999	1	163	95.68713450292397
1	258	1	262	93.75
1	251	1	264	93.27586206896554
1	220	1	224	92.03629032258064
0	99999999999999999	1	946	95.9403905447071
0	99999999999999999	1	369	90.235368956743
0	99999999999999999	0	99999999999999999	93.23412698412699
0	99999999999999999	1	260	92.08916083916084
0	99999999999999999	1	328	90.55477528089887
1	297	1	301	97.6512738853503
0	99999999999999999	1	189	90.68287037037038
1	305	1	323	95.80945558739256
0	99999999999999999	1	140	90.28614457831326
0	99999999999999999	0	99999999999999999	90.87726523887973
1	158	0	99999999999999999	93.10077519379846
0	99999999999999999	1	360	94.86062717770035
0	99999999999999999	1	540	91.97284345047923
0	99999999999999999	1	360	96.05670103092783
0	99999999999999999	1	360	95.47222222222224
1	323	1	845	97.97413793103448
1	844	1	848	98.48964326812428
1	284	1	288	90.48387096774194
1	493	1	600	93.52636534839924
0	99999999999999999	1	420	90.47297297297298
1	217	1	658	95.60117302052787
1	400	1	404	95.55232558139537
1	417	1	540	93.68003731343283
1	251	1	1478	98.81981382978722
0	99999999999999999	1	360	90.85820895522389
1	321	1	325	90.65186246418338
0	99999999999999999	1	188	91.9047619047619
0	99999999999999999	1	143	92.84591194968553
1	580	1	480	95.67699836867862
1	540	1	617	96.99145962732919
1	245	1	264	92.93664383561642
0	99999999999999999	1	561	91.42491467576791
1	462	1	637	94.06202723146748
1	272	1	298	92.1439628482972
0	99999999999999999	1	360	92.26726726726726
0	99999999999999999	1	323	94.18352601156069
0	99999999999999999	1	360	92.09104938271605
0	99999999999999999	1	2514	99.11909448818898
1	195	1	313	95.50604229607251
0	99999999999999999	1	420	90.43427230046947
0	99999999999999999	1	360	91.65094339622641
1	143	1	360	93.46804511278194
0	99999999999999999	1	540	93.77062706270627
0	99999999999999999	1	420	98.69235095613048
1	570	1	574	96.71822742474916
0	99999999999999999	1	360	92.56017505470459
1	553	1	600	93.11091854419412
1	121	1	480	95.81202046035804
1	211	1	244	90.71969696969698
0	99999999999999999	1	251	94.31818181818181
0	99999999999999999	1	420	98.27694235588972
1	313	1	452	97.14587737843551
0	99999999999999999	1	237	94.04069767441861
1	282	1	295	93.8080495356037
1	334	1	360	93.94329896907216
0	99999999999999999	1	360	92.04963235294117
1	161	1	165	92.06349206349206
0	99999999999999999	1	360	99.05321782178217
0	99999999999999999	1	274	94.21378091872792
0	99999999999999999	1	238	93.75
0	99999999999999999	1	251	94.36363636363637
0	99999999999999999	1	360	93.08712121212122
1	201	1	205	93.6413043478261
1	3818	1	3822	99.33714582791785
0	99999999999999999	1	558	95.05119453924914
0	99999999999999999	1	360	92.88294797687863
1	230	1	420	94.99427917620136
0	99999999999999999	1	420	94.1231343283582
0	99999999999999999	1	228	94.23469387755102
1	214	1	218	90.53497942386832
1	251	1	360	91.37010676156584
1	407	1	420	96.4366515837104
0	99999999999999999	1	142	92.92168674698796
0	99999999999999999	1	280	93.06006493506493
0	99999999999999999	1	420	97.52304147465439
1	221	1	1030	98.51895734597157
0	99999999999999999	0	99999999999999999	92.80303030303031
1	309	1	374	95.91772151898735
1	262	1	276	95.3228476821192
1	193	1	464	96.16361788617886
0	99999999999999999	1	360	99.08324411134903
1	222	1	420	93.0316091954023
1	371	1	375	95.06909547738692
0	99999999999999999	1	360	94.71003134796238
0	99999999999999999	1	360	94.2246835443038
0	99999999999999999	1	1729	98.61665715915574
0	99999999999999999	1	247	94.81939163498099
0	99999999999999999	1	540	93.68191721132897
0	99999999999999999	1	518	90.6192236598891
1	448	1	600	92.29822834645668
0	99999999999999999	1	360	96.22678018575851
0	99999999999999999	1	1131	98.47929249352892
1	173	1	177	92.61083743842364
0	99999999999999999	1	480	93.08086560364464
1	236	1	243	91.25
0	99999999999999999	1	420	97.32428115015975
0	99999999999999999	1	360	94.08632286995517
1	274	1	278	94.4777397260274
1	206	1	210	93.40717299578058
0	99999999999999999	1	360	92.76755852842808
0	99999999999999999	1	360	90.03623188405797
1	506	1	559	97.99913941480207
1	286	1	775	98.61635220125787
1	1455	1	1504	99.18745896257386
1	252	1	266	92.21938775510203
0	99999999999999999	1	149	91.46341463414633
0	99999999999999999	1	360	92.65375854214123
0	99999999999999999	1	420	97.92780748663102
0	99999999999999999	1	228	94.4607843137255
1	238	1	600	95.31535648994516
1	197	1	540	94.01565995525728
0	99999999999999999	1	163	91.2958115183246
1	190	1	194	92.55681818181819
0	99999999999999999	1	360	95.68034557235421
0	99999999999999999	1	1821	98.3098972417523
0	99999999999999999	1	305	93.52409638554217
0	99999999999999999	1	360	92.27611940298507
0	99999999999999999	1	360	95.83333333333331
0	99999999999999999	1	440	93.10722100656454
1	171	1	375	97.57033248081842
1	416	0	99999999999999999	92.44094488188975
1	227	1	231	91.51960784313725
1	170	1	351	95.52139037433155
0	99999999999999999	1	480	94.0035799522673
0	99999999999999999	1	192	91.01382488479264
0	99999999999999999	1	157	91.45833333333334
1	339	1	660	92.96875000000001
0	99999999999999999	1	480	95.88452088452088
0	99999999999999999	1	420	94.52720207253887
1	205	1	209	92.91125541125542
1	195	1	209	94.13377192982456
1	499	1	503	97.81250000000001
0	99999999999999999	1	420	90.90050377833754
0	99999999999999999	1	502	93.2471264367816
1	180	1	184	92.97619047619047
0	99999999999999999	1	384	93.26219512195122
1	196	1	200	90.24122807017544
0	99999999999999999	1	360	96.85277382645802
0	99999999999999999	1	420	99.03779472954231
1	453	1	600	90.26974951830444
0	99999999999999999	1	660	91.8924825174825
0	99999999999999999	1	360	91.14963503649633
0	99999999999999999	1	360	91.08952702702702
0	99999999999999999	1	832	97.51164144353899
0	99999999999999999	1	420	99.0188953488372
1	541	0	99999999999999999	91.98184568835097
0	99999999999999999	1	360	92.55162241887906
0	99999999999999999	1	668	98.46715328467155
0	99999999999999999	1	360	91.97154471544715
1	188	1	192	90.7258064516129
1	1749	1	1882	99.36974789915968
1	127	1	206	94.66666666666667
0	99999999999999999	1	364	95.60546875
1	198	1	360	93.96984924623115
0	99999999999999999	1	480	93.53211009174314
0	99999999999999999	1	1035	98.09142318567388
1	950	1	420	98.47094801223243
1	469	1	600	90.2314814814815
0	99999999999999999	1	253	92.12454212454212
0	99999999999999999	1	298	91.15384615384616
0	99999999999999999	1	438	94.76241900647948
0	99999999999999999	1	321	94.00735294117646
1	2087	1	2091	99.16194523135033
0	99999999999999999	1	221	92.7685950413223
1	133	1	328	95.38732394366198
1	183	1	196	91.32882882882882
0	99999999999999999	1	420	96.48026315789471
1	174	1	178	91.8125
0	99999999999999999	1	229	94.38775510204081
1	1195	1	1338	98.86530014641289
1	480	1	600	91.69117647058823
0	99999999999999999	1	480	93.71428571428572
0	99999999999999999	1	360	90.7846715328467
1	345	1	420	94.93589743589743
1	208	1	212	94.18859649122807
0	99999999999999999	1	3939	99.52699293642786
0	99999999999999999	1	172	91.94162436548223
1	229	1	233	93.22115384615385
1	799	1	803	98.85110294117646
1	1103	1	1116	98.10804899387576
0	99999999999999999	1	600	92.14494163424125
0	99999999999999999	1	420	93.41054313099042
0	99999999999999999	1	544	93.42920353982299
0	99999999999999999	1	360	95.65439672801637
1	233	1	360	94.98129675810475
0	99999999999999999	1	873	98.82418812989921
0	99999999999999999	1	360	94.39140811455847
1	180	1	194	91.39908256880736
0	99999999999999999	1	420	97.38149847094802
0	99999999999999999	1	328	96.72965116279069
1	463	1	467	96.3097713097713
0	99999999999999999	1	480	93.15552699228792
0	99999999999999999	1	360	92.32851985559567
0	99999999999999999	1	420	92.96874999999999
1	276	1	317	91.08187134502923
0	99999999999999999	1	624	97.4423076923077
0	99999999999999999	1	360	96.11244019138756
0	99999999999999999	1	247	96.86346863468634
0	99999999999999999	1	420	99.18859649122807
0	99999999999999999	0	99999999999999999	91.84947049924358
1	247	1	264	92.69031141868513
1	221	1	225	93.59879032258065
0	99999999999999999	1	316	94.97041420118342
0	99999999999999999	1	420	97.36689814814815
0	99999999999999999	1	360	94.03846153846155
1	126	1	133	90.26898734177216
1	2031	1	2035	99.2229237493929
0	99999999999999999	1	189	90.65476190476191
1	244	1	681	94.22804532577904
0	99999999999999999	1	360	94.01898734177215
0	99999999999999999	1	540	90.39575289575289
0	99999999999999999	1	420	95.10489510489512
0	99999999999999999	1	360	94.88213399503722
0	99999999999999999	1	302	92.11538461538461
1	494	1	531	96.86371841155234
0	99999999999999999	1	360	96.80198598130842
0	99999999999999999	1	1018	98.13397129186602
1	1097	1	1204	98.6697806661251
0	99999999999999999	1	480	92.02261306532662
1	173	1	222	90.31124497991968
0	99999999999999999	1	420	96.9422700587084
0	99999999999999999	1	195	92.38372093023256
0	99999999999999999	1	266	93.61795774647887
0	99999999999999999	1	882	98.53591160220994
0	99999999999999999	1	264	92.88869257950532
1	238	1	349	93.3
0	99999999999999999	1	644	97.87313432835823
1	835	1	905	98.20471596998928
1	538	1	633	92.65720858895705
1	289	1	359	96.79232804232804
0	99999999999999999	1	360	92.36918604651162
0	99999999999999999	1	375	94.95614035087718
1	328	1	360	93.19751381215468
1	189	1	193	91.58878504672897
0	99999999999999999	1	360	92.49355670103093
0	99999999999999999	1	568	97.58403361344538
0	99999999999999999	1	360	98.43350383631713
1	645	1	649	91.66666666666666
1	124	1	660	97.96099290780141
1	355	1	359	96.80921052631581
0	99999999999999999	1	360	93.21646341463415
1	790	1	794	98.55651105651104
0	99999999999999999	1	200	91.70454545454545
1	273	1	427	96.19318181818181
1	255	1	259	90.21929824561404
0	99999999999999999	1	386	94.48891625615762
0	99999999999999999	1	838	98.10034802784224
0	99999999999999999	1	2284	99.19407183037647
1	162	1	295	92.99065420560748
0	99999999999999999	1	420	95.82132564841498
0	99999999999999999	1	360	91.98606271777004
1	274	1	278	94.03973509933773
1	147	1	151	93.08823529411764
1	670	1	829	97.54385964912281
1	3116	1	3132	99.32753164556962
0	99999999999999999	1	480	94.89664082687338
0	99999999999999999	1	196	90.82207207207206
1	263	1	360	93.31395348837209
1	131	1	500	97.02495201535508
1	298	1	302	91.19664634146342
0	99999999999999999	1	360	94.2332474226804
1	655	1	683	97.68714689265536
0	99999999999999999	1	360	91.05431309904154
1	893	1	930	98.13941299790356
0	99999999999999999	1	199	93.16666666666667
0	99999999999999999	1	1645	98.26243259436788
1	170	1	174	94.00773195876288
1	189	1	193	90.94827586206897
0	99999999999999999	1	360	90.0968309859155
1	274	1	420	90.52816901408451
1	289	1	293	91.312893081761
0	99999999999999999	1	420	98.30792682926828
1	1001	1	1708	98.93969994229658
1	164	1	168	92.93478260869566
0	99999999999999999	1	420	94.02818991097922
1	147	1	266	96.875
0	99999999999999999	1	244	95.54924242424242
0	99999999999999999	1	420	97.17526690391458
0	99999999999999999	1	360	99.44147644487616
0	99999999999999999	1	540	93.59205776173286
0	99999999999999999	1	360	91.18377483443709
0	99999999999999999	1	360	94.8791348600509
0	99999999999999999	1	434	95.39183222958059
0	99999999999999999	1	140	92.09337349397592
1	474	0	99999999999999999	90.20491803278688
1	272	1	420	94.98644986449864
0	99999999999999999	1	348	94.47050938337802
1	305	1	309	95.03731343283582
1	248	1	576	96.60981697171383
0	99999999999999999	1	480	97.6063829787234
1	900	1	914	98.08306709265176
0	99999999999999999	1	360	92.78711484593838
0	99999999999999999	1	725	97.75469168900804
1	222	1	461	97.27463312368974
0	99999999999999999	1	211	91.3665254237288
1	1766	1	1789	98.83048981838196
0	99999999999999999	0	99999999999999999	91.52476780185759
0	99999999999999999	1	287	94.30732484076434
1	222	1	240	92.89772727272728
0	99999999999999999	1	420	95.62182741116752
0	99999999999999999	0	99999999999999999	90.01468428781205
1	232	1	564	95.22998296422486
1	198	1	212	92.39583333333333
0	99999999999999999	1	220	90.04065040650407
1	211	1	215	93.72384937238493
0	99999999999999999	1	563	95.0938566552901
1	259	1	709	98.46938775510205
0	99999999999999999	1	285	94.62540716612378
1	170	1	174	92.20360824742266
0	99999999999999999	0	99999999999999999	90.46160130718953
0	99999999999999999	0	99999999999999999	90.85271317829458
0	99999999999999999	1	420	91.03498542274052
0	99999999999999999	1	360	96.19299674267101
1	597	1	614	97.62185534591194
1	260	1	360	98.22357019064124
0	99999999999999999	1	420	90.67622950819671
0	99999999999999999	1	246	92.99812030075188
1	256	1	420	95.45173267326733
1	145	1	275	91.42491467576792
0	99999999999999999	1	420	96.6887417218543
0	99999999999999999	1	420	98.6083984375
0	99999999999999999	1	360	92.05357142857143
1	288	1	292	93.046875
0	99999999999999999	1	360	90.82167832167832
1	214	1	384	93.75
1	271	1	349	95.25862068965517
1	168	1	172	94.8125
